sampling,invalid_value,missing_value,floating_point,distribution_shape,multicollinearity,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,diff_sensitive_attr,ratio_sensitive_attr,cov,class_imbalance_ratio,corr_Age,ot_Age,corr_Workclass,ot_Workclass,corr_fnlwgt,ot_fnlwgt,corr_Education,ot_Education,corr_Education_Num,ot_Education_Num,corr_Martial_Status,ot_Martial_Status,corr_Occupation,ot_Occupation,corr_Relationship,ot_Relationship,corr_Race,ot_Race,corr_Sex,ot_Sex,corr_Capital_Gain,ot_Capital_Gain,corr_Capital_Loss,ot_Capital_Loss,corr_Hours_per_week,ot_Hours_per_week,corr_Country,ot_Country,utility_sp
2,3,6,2,2,2,1,2,1,1,1,1,1,0.25655200655200655,0.25655200655200655,0.21218,2.56045,0.04286963574173983,3.0038119440914866,123.65,0.0,320.37,0.0,664.03,0.0,331.06,0.0,673.59,0.0,17.91,0.0,151.78,0.0,39.16,0.0,15535.36,0.38,41376.44,0.23,593.14,0.06,200.93,0.2,0.21745727806284001,,,,
1,4,2,3,1,2,2,6,2,2,2,2,1,0.1747435661200172,0.18438670843314292,0.19364,1.98992,0.04310654904534744,3.125936496610774,409.99,0.3,1449.23,0.29,2427.23,0.22,1376.93,0.41,2495.45,0.33,156.67,0.15,524.61,0.33,146.6,0.1,439.88,0.48,536.25,0.29,542.91,0.29,691.7,0.07,516.91,0.15,439.26,0.15,0.17007519415224964
4,4,4,4,5,2,5,1,2,2,2,1,1,0.23325954620918649,0.22874008485519276,0.19443,1.0,0.04861175168342403,3.853178155774396,357.01,0.31,1324.88,0.28,1441.6,0.21,1194.4,0.52,2500.43,0.71,116.7,0.16,625.14,1.0,107.16,0.09,2884.27,0.52,3460.96,0.38,6185.63,0.28,843.49,0.07,1518.03,0.04,4145.71,0.26,0.18170079321158455
4,1,4,3,2,2,5,2,1,1,2,2,1,0.25825493451392734,0.261575355100535,0.21972,1.10306,0.05480340863595426,3.9138810198300282,244.42,0.27,960.23,0.24,1221.81,0.18,922.58,0.51,2089.64,0.71,72.33,0.1,642.86,1.0,65.71,0.04,2548.88,0.42,5424.38,0.24,997.88,0.05,657.69,0.2,0.1951875887922842,,,,
3,1,2,1,3,2,1,7,1,2,2,2,1,0.23856309487258212,0.23856309487258212,0.17481,1.88333,0.03961722213865665,3.3096085409252667,72.22,0.0,326.27,0.0,538.57,0.0,314.75,0.0,547.45,0.0,29.56,0.0,93.11,0.0,59.2,0.0,12057.95,0.32,42416.32,0.29,121.42,0.09,260.39,0.24,0.09672355667930889,,,,
2,2,4,1,2,2,5,7,1,1,1,1,1,0.22727272727272727,0.22338247338247338,0.18988,1.84052,0.043322690559824815,3.287174721189591,199.71,0.31,533.23,0.28,622.62,0.17,525.87,0.41,973.73,0.35,49.3,0.13,211.07,0.35,51.62,0.08,847.35,0.51,1131.75,0.45,2216.5,0.28,463.68,0.08,774.3,0.04,154.43,0.27,0.16891965944093862
3,2,7,1,3,1,3,1,1,2,2,1,1,0.23702793982192202,0.23579981578139392,0.18436,2.0,0.04098464661844943,3.198083067092652,264.95,0.62,78.0,0.32,89.29,0.36,336.01,0.29,330.42,0.29,567.79,0.21,327.08,0.41,574.58,0.35,22.99,0.15,108.37,0.33,116.78,0.09,246.9,0.14,431.86,0.24,63.06,0.1,0.10787671232876712
2,3,5,3,2,2,4,8,2,1,1,1,1,0.25900900900900903,0.26044226044226043,0.17319,1.70629,0.04036019338310559,3.4445843828715366,160.4,0.3,404.53,0.28,773.39,0.22,392.01,0.4,792.93,0.37,40.94,0.13,140.44,0.37,44.42,0.08,10414.78,0.41,2025.18,0.28,305.46,0.08,92.53,0.26,0.14037878265664852,,,,
3,3,4,1,5,1,3,1,1,2,2,1,1,0.24316856002456247,0.24408965305495856,0.19157,2.03259,0.042351891484528906,3.2134540750323417,190.69,0.39,90.14,0.32,190.69,0.4,422.71,0.29,224.32,0.29,456.84,0.17,407.62,0.41,693.32,0.34,28.87,0.14,144.89,0.33,332.85,0.09,531.88,0.14,221.33,0.25,60.77,0.09,0.17597466797353173
1,2,7,2,5,2,4,3,2,2,1,2,1,0.25766230575517474,0.25766230575517474,0.16847,1.88631,0.038154276204171986,3.8451801363193767,0.0,1.0,400.21,0.43,1113.18,0.22,458.82,0.52,1123.85,0.32,0.0,1.0,194.21,0.35,0.0,1.0,11985.12,0.58,3213.91,0.17,44205.08,1.0,20108.58,0.27,0.10787079448520703,,,,
4,2,7,2,1,2,2,7,1,1,2,1,1,0.21960892824202177,0.23399741745065486,0.19085,0.99421,0.047717198496771744,3.7516496700659867,238.23,0.31,981.24,0.29,1760.52,0.26,884.33,0.51,1801.7,0.71,117.35,0.17,432.91,1.0,87.6,0.09,223.2,0.5,231.62,0.31,255.13,0.29,366.69,0.07,243.76,0.14,234.03,0.14,0.16604806703393749
4,1,1,1,2,1,2,1,2,1,2,2,1,0.2765471568851336,0.2759762502854533,0.19078,0.99954,0.047699862489546975,3.8147333699835073,324.38,0.41,276.7,0.31,324.38,0.4,1046.41,0.28,324.38,0.28,1924.44,0.26,951.4,0.52,1984.55,0.71,105.9,0.16,483.1,1.0,324.38,0.08,324.38,0.14,324.38,0.27,95.26,0.09,0.1747483786721069
3,4,7,4,3,2,3,5,1,1,2,2,1,0.22843107153822537,0.22720294749769726,0.18202,1.95773,0.04075092674881307,3.2297063903281518,73.45,0.32,313.91,0.29,519.67,0.21,311.97,0.41,527.99,0.36,24.64,0.15,99.58,0.34,62.11,0.09,251.88,0.58,82.08,0.36,315.37,0.29,109.01,0.09,353.58,0.24,0.12061797602124294,,
3,2,7,3,1,2,5,7,1,1,1,2,1,0.2195271722443967,0.22044826527479275,0.17711,1.86512,0.0402568401959389,3.3843416370106763,59.69,0.31,305.59,0.29,552.24,0.21,286.13,0.41,555.94,0.36,22.16,0.15,98.74,0.35,55.09,0.09,129.31,0.58,166.91,0.26,1648.84,0.29,617.33,0.08,185.35,0.13,158.65,0.24,0.14918517659340022
4,1,7,1,4,1,5,2,1,2,2,1,1,0.23086146467441432,0.23086146467441432,0.19871,1.03426,0.049670324385970355,3.892458100558659,1004.62,0.23,189.3,0.28,1004.62,0.21,795.37,0.25,10342.75,0.25,1534.33,0.24,733.55,0.51,1597.14,0.71,79.15,0.13,423.94,1.0,1378.91,0.07,1025.15,0.05,1025.02,0.13,77.83,0.07,0.14038378392125944
4,1,5,4,2,2,3,4,2,2,2,2,1,0.2709832134292566,0.2792842648957757,0.18088,0.96479,0.045212908588743266,3.9628770301624128,205.92,0.31,704.74,0.28,1397.27,0.26,681.43,0.51,1436.53,0.71,82.64,0.16,325.0,1.0,81.4,0.1,256.51,0.42,142.56,0.28,859.44,0.06,1045.3,0.25,0.07787825014191785,,,,
4,2,8,3,5,2,2,3,1,1,1,1,1,0.2614831211953514,0.26009961261759823,0.17153,0.93143,0.042840306732673555,4.577557755775578,0.0,1.0,281.04,0.16,788.46,0.26,303.36,0.5,805.3,0.67,0.0,1.0,167.58,1.0,0.0,1.0,220.07,0.68,46.59,0.16,5036.92,1.0,5797.46,0.38,0.12548992112182297,,,,
4,4,6,2,5,1,2,8,2,2,1,1,1,0.2733812949640288,0.27568714259361743,0.18991,0.97992,0.04747815043038762,3.7925381571509327,281.97,0.7,265.03,0.31,277.11,0.44,1019.1,0.28,285.11,0.28,1879.53,0.26,923.69,0.51,1932.38,0.71,116.22,0.16,461.75,1.0,363.12,0.07,281.24,0.14,292.53,0.26,86.34,0.09,0.17933996880550368
4,2,7,2,3,2,3,4,1,1,2,2,1,0.2212691385353256,0.22043903338867368,0.18619,0.97333,0.04654663049345854,3.807220216606498,271.24,0.31,802.97,0.28,1525.1,0.25,741.36,0.51,1574.38,0.71,93.53,0.16,349.07,1.0,83.59,0.1,479.05,0.58,249.46,0.35,475.43,0.28,268.94,0.08,1023.12,0.25,0.09247310702246239,,
1,2,6,1,5,2,4,1,2,2,1,2,1,0.2553282967876666,0.2553282967876666,0.18716,2.00571,0.04155447945074113,3.2154979186679475,445.99,0.31,1670.2,0.29,2674.38,0.21,1566.51,0.41,2741.45,0.34,134.31,0.14,564.77,0.33,143.24,0.1,27830.37,0.58,5580.81,0.29,68921.43,0.08,33068.41,0.3,0.17317773914128223,,,,
4,1,3,3,5,2,3,5,2,2,2,1,1,0.2537354731599336,0.25954620918649696,0.19044,0.97781,0.047610624205700905,3.794979079497908,293.13,0.3,995.58,0.28,1808.77,0.26,899.23,0.51,1863.86,0.71,102.2,0.16,439.46,1.0,97.5,0.1,366.35,0.46,187.75,0.28,680.5,0.08,668.15,0.25,0.12043904251224162,,,,
1,1,8,3,1,1,2,2,2,1,1,1,1,0.2047171549659112,0.21515877403107916,0.19856,2.29022,0.042010813353648285,3.133437990580848,5742.46,0.18,294.69,0.29,5742.46,0.18,1237.49,0.26,495.83,0.26,2119.19,0.19,1215.48,0.4,2172.11,0.31,103.17,0.12,477.91,0.3,1552.03,0.08,6305.25,0.06,6305.25,0.06,112.12,0.07,0.2004271104237776
3,4,6,4,5,2,4,1,1,1,2,2,1,0.25729198649063556,0.25729198649063556,0.18436,2.0,0.04098464661844943,3.198083067092652,78.0,0.32,336.01,0.29,567.79,0.21,327.08,0.41,574.58,0.35,22.99,0.15,108.37,0.33,63.06,0.1,4941.19,0.59,1030.22,0.29,13249.99,0.09,6472.09,0.25,0.17294520547945205,,,,
3,2,8,3,4,2,4,3,1,1,1,2,1,0.2186060792140006,0.2186060792140006,0.16536,1.75159,0.03830039483283972,3.8268156424581004,0.0,1.0,65.24,0.39,195.08,0.21,89.81,0.51,190.0,0.35,0.0,1.0,32.28,0.36,0.0,1.0,853.58,0.48,115.04,0.5,1825.32,0.15,225.51,1.0,225.51,1.0,225.47,0.13,0.01090909090909091
2,1,1,4,3,2,5,1,2,2,2,1,1,0.2294998730642295,0.2267072861132267,0.17751,1.98635,0.039547422726802166,3.272234273318872,175.94,0.31,432.15,0.28,783.47,0.21,432.15,0.4,797.46,0.35,33.4,0.13,153.21,0.33,51.33,0.09,13.95,0.37,6174.31,0.28,487.03,0.09,154.62,0.25,0.12873533616144547,,,,
3,1,3,4,2,2,5,5,1,2,2,2,1,0.25514276941971137,0.25084433527786304,0.18615,1.8313,0.042544865840784554,3.2495412844036697,63.51,0.31,309.99,0.3,522.75,0.22,283.73,0.41,528.05,0.36,18.93,0.15,100.86,0.35,54.96,0.09,557.14,0.45,939.36,0.3,185.96,0.09,68.24,0.25,0.1751495882039949,,,,
1,2,4,1,3,1,4,4,2,1,2,2,1,0.20207603955530987,0.20183035440083533,0.19427,1.9841,0.04328914871641209,3.167263610315186,19576.17,0.47,427.4,0.3,2421.88,0.37,1541.16,0.28,21715.96,0.28,1550.46,0.17,1447.78,0.4,2468.07,0.33,118.24,0.15,535.39,0.34,1599.09,0.08,2175.64,0.04,428.84,0.26,120.37,0.09,0.1713410990488108
1,2,7,3,2,2,1,8,2,1,1,2,1,0.2646643326576992,0.2646643326576992,0.16835,1.84899,0.03835368012129531,3.4086242299794662,433.58,0.0,1374.69,0.0,2164.17,0.0,1258.05,0.0,2228.03,0.0,154.36,0.0,394.23,0.0,135.74,0.0,313414.9,0.5,97530.14,0.31,1698.14,0.07,80.74,0.26,0.1285721175075584,,,,
3,4,8,1,4,1,5,2,1,2,2,2,1,0.2118513969910961,0.21369358305188824,0.2003,2.35247,0.041945048142088166,3.1215686274509804,180.19,0.52,53.38,0.28,256.95,0.23,225.66,0.26,2341.63,0.26,446.92,0.18,244.84,0.4,449.84,0.32,8.77,0.11,94.97,0.3,456.21,0.08,347.43,0.06,365.81,0.13,63.06,0.06,0.15649339064147272
2,2,9,4,5,1,5,4,2,2,1,2,1,0.22932022932022933,0.223996723996724,0.16703,1.92191,0.037614254309846176,3.2808320950965824,800.47,0.49,137.46,0.3,751.28,0.47,327.36,0.28,1346.51,0.28,572.49,0.21,317.25,0.4,587.7,0.35,26.67,0.14,100.14,0.34,233.44,0.09,73.21,0.06,531.27,0.25,42.71,0.09,0.1444422441890959
3,4,6,1,5,1,5,2,2,1,1,1,1,0.22597482345716918,0.22720294749769726,0.20519,2.46293,0.04216287744814553,3.057915057915058,521.1,0.53,47.53,0.28,419.9,0.37,227.39,0.25,798.45,0.25,452.21,0.18,232.75,0.4,456.56,0.31,13.73,0.11,96.78,0.29,272.21,0.07,306.04,0.06,269.49,0.16,55.96,0.06,0.18213815408858744
2,4,7,3,4,1,5,3,2,1,1,1,1,0.223996723996724,0.22317772317772316,0.1548,1.69703,0.036141581997343665,3.8469750889679717,123.52,0.41,0.0,1.0,291.28,0.46,81.76,0.4,2273.25,0.14,291.11,0.23,114.09,0.53,282.32,0.35,0.0,1.0,45.56,0.37,353.78,1.0,353.78,1.0,353.75,0.13,0.0,1.0,0.05484247374562427
3,3,7,1,1,2,5,2,2,1,2,2,1,0.1961928154743629,0.19926312557568315,0.19736,2.80797,0.03823560979298971,2.878228782287823,55.48,0.28,236.57,0.25,450.6,0.16,255.73,0.39,453.74,0.3,8.52,0.09,81.82,0.26,49.68,0.05,301.21,0.24,1199.61,0.25,659.34,0.09,323.14,0.16,0.19997428705002337,,,,
3,1,8,1,2,2,1,4,2,1,1,1,1,0.2600552655818238,0.2600552655818238,0.20639,2.03602,0.0456145225525609,3.2650602409638556,44.38,0.0,224.84,0.0,400.99,0.0,232.08,0.0,403.06,0.0,17.91,0.0,91.64,0.0,56.7,0.0,8964.13,0.37,15793.96,0.28,222.67,0.08,18.29,0.25,0.19496518169246307,,,,
3,1,3,3,2,1,5,7,1,2,1,1,1,0.25514276941971137,0.25330058335891925,0.18852,1.8894,0.04268113079231421,3.173044925124792,566.05,0.43,69.24,0.32,566.05,0.41,320.76,0.29,980.05,0.29,575.27,0.21,311.36,0.41,581.24,0.36,20.09,0.15,109.67,0.35,209.39,0.09,93.23,0.13,93.22,0.25,51.19,0.08,0.1741794987074295
4,2,3,1,5,1,3,2,2,2,2,1,1,0.20273012359343295,0.2080796900940786,0.20303,1.05394,0.05072849762913519,3.9338028169014083,897.79,0.5,216.51,0.28,627.84,0.39,756.85,0.23,113.27,0.23,1561.63,0.23,726.72,0.51,1613.97,0.71,64.53,0.1,445.18,1.0,369.1,0.05,1780.72,1.0,85.96,0.19,62.75,0.04,0.15505280510693334
3,2,9,3,1,2,1,3,1,1,2,2,1,0.22566779244703716,0.22566779244703716,0.15359,1.77287,0.03543454950222897,4.272463768115942,38.29,0.0,182.55,0.0,355.72,0.0,175.21,0.0,356.67,0.0,16.87,0.0,63.38,0.0,63.68,0.0,13919.98,0.44,13919.98,0.48,26928.17,0.29,425.52,1.0,425.52,1.0,425.52,0.13,0.10130444812616655
1,2,4,3,3,2,1,5,1,1,2,1,1,0.20281309501873349,0.20281309501873349,0.19079,1.96295,0.04266289357657071,3.2384690873405297,466.35,0.0,1656.45,0.0,1732.2,0.0,1609.8,0.0,2718.63,0.0,175.44,0.0,583.94,0.0,161.36,0.0,511018.42,0.48,64379.13,0.31,229731.42,0.3,439.81,0.08,24.91,0.04,1437.28,0.26,0.14199554731876898
1,2,7,3,1,2,2,6,1,2,1,2,1,0.2033658866163012,0.22252932866531538,0.19536,2.00693,0.043367068209578634,3.1085214857975236,392.81,0.31,1439.64,0.29,2368.91,0.21,1349.1,0.4,2432.5,0.32,159.01,0.15,517.93,0.33,136.52,0.1,429.39,0.55,473.58,0.31,520.11,0.29,659.5,0.07,448.8,0.15,430.95,0.15,0.17560058274365226
2,3,5,1,1,1,1,5,1,2,1,1,1,0.20372645372645373,0.20372645372645373,0.17563,1.98439,0.03914195795626749,3.3444976076555024,401.71,0.28,139.9,0.0,401.71,0.25,408.3,0.0,55588.33,0.28,752.75,0.0,392.93,0.0,763.9,0.0,32.23,0.0,139.88,0.0,74.55,0.08,440.4,0.13,440.4,0.19,48.47,0.0,0.0801757707834661
2,3,4,2,2,1,3,7,2,1,2,2,1,0.2547092547092547,0.2551187551187551,0.18768,1.9535,0.042037894256613154,3.242208370436331,259.19,0.42,217.72,0.31,259.19,0.43,540.86,0.28,166.58,0.28,641.25,0.17,541.58,0.41,1000.85,0.35,43.0,0.13,207.54,0.34,597.69,0.09,80.21,0.13,720.54,0.25,60.66,0.09,0.10176165056881735
4,3,2,3,4,1,2,5,2,1,2,2,1,0.23639549898542705,0.2377790075631802,0.19457,0.97504,0.04864097101168576,3.6551724137931036,214.99,0.31,219.22,0.31,214.99,0.28,812.75,0.29,245.37,0.29,1545.64,0.25,797.58,0.51,1570.64,0.72,99.85,0.16,385.1,1.0,265.18,0.08,212.94,0.14,212.94,0.26,88.5,0.1,0.18108140543513102
3,1,4,4,5,2,1,4,1,1,2,1,1,0.24040528093337427,0.24040528093337427,0.21249,2.07618,0.04664078756829768,3.112962962962963,60.9,0.0,250.2,0.0,344.74,0.0,285.56,0.0,506.17,0.0,18.67,0.0,118.41,0.0,44.2,0.0,11292.29,0.37,17286.76,0.29,22497.17,0.09,13164.5,0.14,0.1873123171680474,,,,
1,3,7,3,5,2,4,8,1,1,2,2,1,0.2503531724095572,0.2503531724095572,0.18145,1.83405,0.04143720551363426,3.227648384673178,381.05,0.3,1390.96,0.3,2357.06,0.22,1349.45,0.52,2398.58,0.35,157.01,0.16,467.51,0.35,131.09,0.09,30732.23,0.36,4801.45,0.3,58674.63,0.08,27544.93,0.25,0.17132458988935745,,,,
2,2,2,3,1,1,3,7,1,1,2,1,1,0.17096642096642098,0.17588042588042588,0.16983,1.93997,0.038127848375277114,3.5724815724815726,304.24,0.51,159.34,0.31,390.31,0.28,383.93,0.28,164.69,0.28,803.89,0.21,378.17,0.41,810.39,0.35,31.29,0.13,140.02,0.34,162.81,0.07,164.09,0.12,413.75,0.24,43.19,0.08,-0.055839006643304434
2,2,2,4,2,2,5,3,2,1,2,1,1,0.2545045045045045,0.25900900900900903,0.15049,1.71124,0.035058252317974936,3.9609929078014185,0.0,1.0,90.58,0.42,289.65,0.23,118.91,0.53,280.73,0.35,0.0,1.0,44.9,0.37,0.0,1.0,224.11,0.5,282.14,0.46,993.98,0.16,352.94,1.0,352.93,0.14,0.08040770101925254,,
1,4,8,4,1,2,2,7,2,1,1,1,1,0.20312020146182666,0.2233892267059763,0.19335,1.96926,0.04319118441347543,3.1443262411347517,400.16,0.31,1507.39,0.3,2442.6,0.21,1406.09,0.41,2493.14,0.33,160.38,0.15,532.02,0.34,134.65,0.1,445.75,0.54,466.36,0.31,526.55,0.3,693.85,0.07,473.11,0.14,433.59,0.15,0.17561964860553006
2,3,4,3,4,1,1,6,1,1,2,1,1,0.2113022113022113,0.2113022113022113,0.18809,1.95276,0.042135234020364065,3.210626185958254,1310.34,0.3,208.02,0.0,1310.34,0.31,495.07,0.0,105161.19,0.28,620.3,0.0,539.03,0.0,954.65,0.0,56.27,0.0,193.14,0.0,274.32,0.09,637.51,0.14,637.72,0.26,69.4,0.0,0.08932640114433257
1,2,5,4,5,2,5,5,1,2,1,2,1,0.24722068669000677,0.24666789509243903,0.18329,2.0077,0.0406835032822694,3.1298322392414297,368.18,0.3,1430.08,0.29,2296.0,0.21,1369.22,0.4,2362.47,0.33,129.92,0.15,459.12,0.33,132.75,0.1,2745.25,0.4,4610.47,0.29,1119.86,0.08,2883.11,0.25,0.17266106891391966,,,,
4,2,6,4,4,1,5,5,1,1,2,1,1,0.23565762774395868,0.23860911270983212,0.1949,1.00877,0.04873045379207018,3.6350411132194815,1462.66,0.5,255.13,0.31,257.07,0.3,879.2,0.28,9748.27,0.28,1626.97,0.26,844.44,0.51,1673.45,0.71,121.12,0.17,410.13,1.0,1453.42,0.07,185.4,0.15,222.06,0.27,84.88,0.09,0.17123140732265446
1,3,6,1,2,1,4,6,1,2,2,1,1,0.268902401572385,0.26957803574718997,0.18278,1.96861,0.04083456063040848,3.1096491228070176,27451.44,0.37,308.34,0.29,27451.44,0.37,1307.29,0.3,4624.86,0.3,2064.19,0.22,1268.6,0.4,2123.4,0.33,140.48,0.17,416.79,0.34,904.62,0.09,258.01,0.15,258.01,0.27,132.37,0.1,0.17180634542322487
4,1,6,2,4,2,5,7,2,1,1,2,1,0.19996310643792659,0.20116214720531267,0.19439,0.97556,0.04859748191827675,3.88458927359131,240.76,0.31,903.22,0.29,1718.21,0.26,813.86,0.51,1762.34,0.71,119.27,0.18,416.23,1.0,85.43,0.09,147.25,0.33,10366.93,0.29,1462.18,0.07,165.7,0.24,0.15737364051664193,,,,
1,3,5,4,1,1,1,5,2,2,1,1,1,0.2047171549659112,0.2047171549659112,0.18826,1.97727,0.04199865445793367,3.212218649517685,1290.89,0.27,404.56,0.0,1290.89,0.28,1520.14,0.0,168583.98,0.29,2487.51,0.0,1420.01,0.0,2535.75,0.0,140.17,0.0,513.83,0.0,230.56,0.08,1617.51,0.15,1617.51,0.26,136.76,0.0,0.09788691512829444
2,1,7,1,4,1,5,6,1,2,1,1,1,0.21867321867321868,0.21253071253071254,0.17814,1.75295,0.04121728898297458,3.466484268125855,121.77,0.36,152.84,0.3,121.77,0.33,341.58,0.49,4089.26,0.28,729.95,0.22,350.9,0.4,733.75,0.36,31.47,0.14,136.9,0.36,769.49,0.07,139.96,0.14,139.93,0.23,48.49,0.09,0.11398008025326743
2,4,8,2,2,2,3,1,1,2,2,2,1,0.2631040131040131,0.2631040131040131,0.17751,1.98635,0.039547422726802166,3.272234273318872,175.94,0.31,432.15,0.28,783.47,0.21,432.15,0.4,797.46,0.35,33.4,0.13,153.21,0.33,51.33,0.09,451.45,0.54,141.01,0.28,503.1,0.09,621.6,0.26,0.10122316814149049,,,,
1,4,2,4,5,1,1,6,1,2,1,1,1,0.25047601498679445,0.25047601498679445,0.18618,1.94035,0.041788242364042154,3.2439577039274923,408447.93,0.49,354.8,0.0,61246.39,0.4,1499.88,0.0,90911.89,0.31,2449.83,0.0,1454.25,0.0,2502.75,0.0,142.44,0.0,484.37,0.0,124435.47,0.08,65499.6,0.14,61270.93,0.27,141.17,0.0,0.16498715493167643
4,4,4,2,5,1,1,8,2,1,1,1,1,0.21536616860357868,0.21536616860357868,0.19473,0.99383,0.048685357936915155,3.869346733668342,320092.43,0.54,341.34,0.0,68467.37,0.42,1288.89,0.0,94967.0,0.28,1418.92,0.0,1178.09,0.0,2467.75,0.0,117.87,0.0,617.96,0.0,138966.87,0.07,286733.66,0.04,63745.19,0.26,101.45,0.0,0.04766319742165154
3,2,6,4,1,2,1,1,2,2,2,2,1,0.22075529628492477,0.22075529628492477,0.18436,2.0,0.04098464661844943,3.198083067092652,78.0,0.0,336.01,0.0,567.79,0.0,327.08,0.0,574.58,0.0,22.99,0.0,108.37,0.0,63.06,0.0,14463.35,0.56,303.74,0.28,35131.07,0.29,151.93,0.09,403.61,0.14,340.58,0.25,0.08276255707762559
2,3,7,3,2,2,2,3,1,1,1,2,1,0.25900900900900903,0.26617526617526616,0.15049,1.71124,0.035058252317974936,3.9609929078014185,0.0,1.0,90.58,0.42,289.65,0.23,118.91,0.53,280.73,0.35,0.0,1.0,44.9,0.37,0.0,1.0,668.89,0.45,28.96,0.16,2262.0,1.0,3159.16,0.14,0.10111977314827007,,,,
3,2,9,2,3,1,5,2,1,2,2,1,1,0.24378262204482654,0.23979121891311023,0.19713,2.4459,0.040625844881079336,3.0038095238095237,394.73,0.54,46.64,0.29,79.48,0.28,221.65,0.25,3045.86,0.25,449.3,0.17,240.98,0.39,452.69,0.31,10.66,0.1,88.75,0.29,320.07,0.07,273.3,0.07,279.59,0.17,68.78,0.06,0.16151936008438447
2,3,1,4,4,1,4,2,2,1,1,2,1,0.20512820512820512,0.2036049758822036,0.19216,2.21531,0.0411896450106542,3.1569920844327175,343.76,0.25,120.37,0.29,343.76,0.22,339.84,0.25,4971.4,0.25,629.98,0.2,329.04,0.39,647.85,0.32,22.39,0.1,135.42,0.31,797.9,0.08,623.42,0.05,623.31,0.18,37.59,0.06,0.12992272911006872
2,2,8,3,3,1,3,1,2,1,2,1,1,0.23443898443898445,0.23157248157248156,0.17751,1.98635,0.039547422726802166,3.272234273318872,457.34,0.54,175.94,0.31,142.33,0.34,432.15,0.28,336.92,0.28,783.47,0.21,432.15,0.4,797.46,0.35,33.4,0.13,153.21,0.33,171.19,0.09,361.44,0.14,615.61,0.25,51.33,0.09,0.1379946061381222
3,2,1,4,4,1,1,5,2,2,1,2,1,0.1937618147448015,0.1937618147448015,0.16803,1.89731,0.037998977904776195,3.345971563981043,47505.11,0.45,46.35,0.0,47505.11,0.47,211.08,0.0,40128.0,0.3,396.14,0.0,194.84,0.0,403.35,0.0,22.41,0.0,65.12,0.0,134.21,0.09,70.61,0.05,70.76,0.17,59.19,0.0,0.08051347415858032
2,3,4,1,1,2,4,3,1,2,1,1,1,0.1984029484029484,0.19963144963144963,0.15451,1.67143,0.03620912206629488,4.0845921450151055,0.0,1.0,96.63,0.41,220.7,0.19,137.04,0.53,356.88,0.35,0.0,1.0,58.59,0.37,0.0,1.0,396.69,0.51,2003.97,0.15,411.79,1.0,411.79,0.21,0.016144349477682812,,,,
2,3,9,3,5,2,5,2,1,2,2,2,1,0.25307125307125306,0.2524570024570025,0.20616,2.63857,0.041101388825920696,3.0191326530612246,123.83,0.27,300.98,0.23,655.12,0.17,331.06,0.39,660.05,0.3,22.14,0.08,141.71,0.27,42.87,0.04,629.98,0.38,1410.22,0.23,451.36,0.06,364.83,0.22,0.1915636165169976,,,,
2,2,2,2,4,1,3,3,1,2,2,1,1,0.2024979524979525,0.20208845208845208,0.15469,1.70741,0.03605998300298816,3.8597122302158273,329.26,0.47,0.0,1.0,497.71,0.44,82.43,0.4,16.86,0.14,287.7,0.23,112.78,0.52,278.8,0.35,0.0,1.0,45.14,0.37,349.77,1.0,349.77,1.0,324.79,0.25,0.0,1.0,0.10128237696049376
4,3,9,3,3,2,2,6,2,2,1,2,1,0.24405091311566132,0.24589559121933222,0.19383,1.00593,0.04846474610391135,3.6338729763387296,285.95,0.31,930.86,0.29,1684.72,0.26,838.5,0.51,1711.47,0.71,121.99,0.17,411.91,1.0,87.17,0.1,209.88,0.34,301.4,0.29,258.12,0.08,167.0,0.27,0.19036352027919096,,,,
3,1,8,4,3,2,5,4,2,2,1,2,1,0.23457169174086584,0.23518575376112988,0.19575,1.93468,0.04399555815562307,3.2309417040358746,58.01,0.3,252.41,0.28,419.6,0.21,266.41,0.4,425.77,0.35,15.37,0.15,88.91,0.34,49.84,0.09,7.51,0.35,2841.38,0.28,230.34,0.09,48.42,0.26,0.14747365894395742,,,,
1,2,9,3,2,2,2,2,2,1,2,1,1,0.2626374301332842,0.2626374301332842,0.21736,2.66203,0.04315066692397468,3.1595576619273302,301.32,0.27,1184.89,0.24,2245.03,0.17,1167.14,0.4,2301.24,0.29,100.81,0.09,539.69,0.27,102.64,0.05,709.43,0.52,464.91,0.24,1689.07,0.05,1913.77,0.21,0.19702655784258585,,,,
1,4,1,2,2,2,2,6,1,2,2,1,1,0.23578847969782815,0.2319169027384325,0.18416,1.95806,0.04121482063710407,3.1306818181818183,300.99,0.3,1178.05,0.28,1949.71,0.21,1101.11,0.41,2000.37,0.33,119.66,0.15,389.91,0.34,124.93,0.1,349.45,0.47,427.99,0.28,437.43,0.08,412.62,0.17,0.18236229682728367,,,,
4,2,7,1,5,1,4,1,1,1,2,1,1,0.2726434237225604,0.27125991514480724,0.19078,0.99954,0.047699862489546975,3.8147333699835073,20753.13,0.61,276.7,0.31,28340.29,0.41,1046.41,0.28,4940.51,0.28,1924.44,0.26,951.4,0.52,1984.55,0.71,105.9,0.16,483.1,1.0,47894.4,0.08,35370.89,0.14,21912.9,0.26,95.26,0.09,0.1756614120832473
