sampling,invalid_value,missing_value,floating_point,unit_converter,normalization,outlier,punctuation,stopword,lowercase,whitespace,model,outlier_bef_normalization_strat,outlier_bef_outlier_strat,profile_median,corr_OverallQual,ot_OverallQual,corr_YearBuilt,ot_YearBuilt,corr_YearRemodAdd,ot_YearRemodAdd,corr_ExterQual,ot_ExterQual,corr_BsmtQual,ot_BsmtQual,corr_TotalBsmtSF,ot_TotalBsmtSF,corr_1stFlrSF,ot_1stFlrSF,corr_GrLivArea,ot_GrLivArea,corr_FullBath,ot_FullBath,corr_KitchenQual,ot_KitchenQual,corr_TotRmsAbvGrd,ot_TotRmsAbvGrd,corr_Fireplaces,ot_Fireplaces,corr_GarageFinish,ot_GarageFinish,corr_GarageCars,ot_GarageCars,corr_GarageArea,ot_GarageArea,utility_rmse
2,1,6,4,1,5,4,1,2,2,2,1,0.136986301369863,0.1415525114155251,163990.0,-0.0,0.2,-0.0,0.16,0.41,0.46,820.78,0.36,820.78,0.12,0.2,0.21,0.42,0.2,0.59,0.23,0.65,0.02,820.78,0.05,0.06,0.21,0.44,0.08,820.78,0.48,0.17,0.24,0.42,0.18,202.17602861573027
2,3,3,2,2,4,3,1,2,1,1,1,0.1278538812785388,0.1232876712328767,150000.0,0.72,0.35,0.72,0.32,0.45,0.66,1647.52,0.27,1647.52,0.04,0.46,0.23,0.44,0.24,0.63,0.29,0.58,0.01,1647.52,0.02,0.41,0.27,0.43,0.04,1647.52,0.45,0.64,0.38,0.44,0.24,143.0694624643188
2,2,7,3,2,3,7,2,1,2,2,1,0.136986301369863,0.136986301369863,163000.0,0.76,0.24,0.76,0.25,0.47,0.43,1476.97,0.32,1476.96,0.03,0.61,0.26,0.59,0.23,0.7,0.27,0.64,1.0,1476.98,0.02,0.44,0.27,0.48,0.04,1476.97,0.51,0.71,0.14,0.59,0.23,142.5482827461978
1,1,3,1,1,5,4,1,1,1,2,1,0.16301369863013698,0.16164383561643836,158000.0,0.04,0.17,0.04,0.18,0.51,0.53,2870.06,0.03,2870.06,0.1,0.42,0.16,0.39,0.15,0.64,0.19,0.54,0.01,2870.06,0.08,-0.05,0.22,0.48,0.07,2870.06,0.5,0.11,0.21,0.39,0.14,194.26514793671487
1,4,5,1,2,3,7,2,2,1,1,1,0.15205479452054796,0.1506849315068493,160200.0,0.76,0.17,0.0,0.22,0.55,0.55,4238.01,0.34,4237.98,0.06,0.6,0.24,0.49,0.33,0.67,0.25,0.56,0.47,4238.02,0.04,0.49,0.24,0.39,0.05,4237.99,0.54,0.65,0.37,0.24,0.22,155.15632500076381
1,2,4,4,1,5,2,1,2,1,1,1,0.1547945205479452,0.15753424657534246,155000.0,0.73,0.32,0.37,0.35,0.55,0.51,5387.13,0.32,5387.13,0.02,0.52,0.25,0.48,0.27,0.64,0.22,0.6,0.5,5387.13,0.01,0.4,0.23,0.38,0.03,5387.14,0.51,0.6,0.34,0.25,0.21,152.01536771334517
2,3,8,3,2,5,8,1,2,1,1,1,0.1324200913242009,0.1324200913242009,163000.0,0.07,0.25,0.07,0.21,0.47,0.58,1389.36,0.3,1389.37,0.05,0.56,0.21,0.54,0.24,0.66,0.2,0.6,0.46,1389.36,0.04,0.44,0.14,0.51,0.03,1389.37,0.51,0.67,0.36,0.54,0.24,155.72827910662627
1,3,4,4,1,4,7,2,1,2,1,1,0.1643835616438356,0.1589041095890411,162500.0,0.07,0.27,0.07,0.3,0.53,0.49,2921.38,0.34,2921.39,0.1,0.48,0.12,0.47,0.11,0.67,0.2,0.48,0.01,2921.39,0.08,-0.02,0.23,0.45,0.05,2921.39,0.54,0.12,0.22,0.47,0.11,180.06709580602967
2,2,9,4,2,5,4,2,1,2,1,1,0.1415525114155251,0.1415525114155251,165000.0,0.8,0.3,-0.05,0.12,0.45,0.48,838.18,0.33,838.18,0.11,0.58,0.22,0.68,0.3,0.65,0.16,0.62,0.5,838.18,0.07,0.51,0.19,0.43,0.08,838.18,0.51,0.67,0.23,0.5,0.18,179.5278713400816
2,4,7,4,1,5,5,2,2,2,1,1,0.136986301369863,0.1415525114155251,165400.0,0.79,0.28,0.17,0.1,0.44,0.46,927.37,0.34,927.37,0.1,0.68,0.24,0.67,0.28,0.67,0.18,0.64,0.46,927.37,0.06,0.52,0.15,0.42,0.05,927.37,0.52,0.68,0.19,0.67,0.28,162.56832082965389
2,3,8,2,2,3,1,1,1,2,1,1,0.1324200913242009,0.1324200913242009,164000.0,0.05,0.09,0.05,0.1,0.43,0.47,1145.31,0.05,1145.3,0.11,0.29,0.19,0.46,0.2,0.61,0.19,0.65,0.03,1145.32,0.08,-0.01,0.2,0.46,0.08,1145.31,0.5,0.12,0.21,0.46,0.2,200.83217632387925
2,3,2,1,1,5,1,1,1,1,2,1,0.1415525114155251,0.1324200913242009,164000.0,0.05,0.16,0.05,0.18,0.43,0.47,1145.3,0.05,1145.3,0.11,0.29,0.19,0.46,0.2,0.61,0.19,0.65,0.03,1145.3,0.08,-0.01,0.2,0.46,0.08,1145.3,0.5,0.12,0.21,0.46,0.18,200.83648192102447
2,2,2,2,2,2,6,2,1,1,1,1,0.1324200913242009,0.1324200913242009,162000.0,0.77,0.25,0.11,0.31,0.42,0.46,1425.36,0.31,1425.36,0.03,0.56,0.27,0.56,0.26,0.68,0.25,0.66,1.0,1425.36,0.02,0.47,0.49,0.46,0.05,1425.36,0.48,0.69,0.4,0.5,0.21,146.40267984870638
2,2,3,1,1,3,6,1,1,1,2,1,0.1598173515981735,0.1643835616438356,160000.0,0.76,0.15,0.76,0.31,0.46,0.56,1521.74,0.29,1521.73,0.03,0.57,0.27,0.58,0.27,0.64,0.25,0.64,1.0,1521.74,0.01,0.43,0.24,0.42,0.06,1521.74,0.49,0.66,0.33,0.41,0.17,146.04447363100635
1,2,2,3,2,4,5,2,1,1,1,1,0.15616438356164383,0.15616438356164383,157000.0,0.79,0.21,0.02,0.23,0.53,0.47,3126.55,0.32,3126.55,0.11,0.55,0.23,0.58,0.29,0.65,0.17,0.52,0.01,3126.55,0.09,0.48,0.33,0.45,0.06,3126.56,0.49,0.67,0.43,0.41,0.16,169.12028696028483
2,3,9,4,1,1,3,2,2,1,1,1,0.136986301369863,0.136986301369863,162500.0,0.79,0.27,0.79,0.3,0.51,0.54,1277.79,0.0,1277.79,0.0,0.59,0.25,0.58,0.26,0.61,0.26,0.56,0.49,1277.79,0.0,0.34,0.26,0.43,0.04,1277.81,0.0,0.66,0.39,0.58,0.26,153.41460072445946
2,3,9,4,1,1,6,2,2,2,2,1,0.136986301369863,0.136986301369863,162000.0,-0.02,0.07,-0.02,0.1,0.47,0.53,912.68,0.0,912.69,0.0,0.14,0.25,0.55,0.21,0.49,0.27,0.6,0.01,912.69,0.0,-0.13,0.14,0.42,0.05,912.7,0.0,0.13,0.2,0.55,0.21,191.09757306392316
1,1,8,4,1,4,3,1,2,2,1,1,0.17534246575342466,0.17534246575342466,153000.0,0.73,0.24,0.73,0.24,0.51,0.5,4411.64,0.3,4411.64,0.02,0.55,0.19,0.52,0.26,0.63,0.21,0.51,0.01,4411.64,0.03,0.42,0.26,0.42,0.07,4411.65,0.48,0.61,0.4,0.52,0.26,154.40377942958094
1,4,9,1,2,3,5,1,2,2,2,1,0.15616438356164383,0.1589041095890411,160000.0,0.8,0.33,0.07,0.18,0.56,0.56,3443.59,0.32,3443.57,0.1,0.62,0.22,0.58,0.32,0.68,0.21,0.56,0.48,3443.6,0.07,0.47,0.19,0.44,0.07,3443.57,0.53,0.66,0.19,0.32,0.23,163.48356289934233
2,4,8,3,2,4,6,2,2,1,2,1,0.1324200913242009,0.1324200913242009,170000.0,0.79,0.29,0.1,0.22,0.48,0.47,939.79,0.36,939.79,0.09,0.67,0.27,0.69,0.26,0.68,0.21,0.65,0.43,939.79,0.05,0.53,0.17,0.45,0.06,939.79,1.0,0.66,0.19,0.63,0.14,167.41267547508858
1,4,1,3,1,5,7,1,2,1,2,1,0.15811088295687886,0.15811088295687886,163000.0,0.82,0.21,0.82,0.28,0.5,0.53,2045.62,0.34,2045.62,0.07,0.7,0.12,0.67,0.23,0.7,0.21,0.57,0.48,2045.62,0.05,0.55,0.13,0.43,0.53,2045.62,0.54,0.65,0.37,0.67,0.25,163.0748926312679
2,1,2,2,1,1,8,2,1,1,1,1,0.1415525114155251,0.1415525114155251,165000.0,0.08,0.29,0.08,0.27,0.55,0.54,1323.78,0.0,1323.78,0.0,0.58,0.26,0.56,0.27,0.6,0.29,0.55,0.48,1323.78,0.0,0.32,0.25,0.41,0.05,1323.8,0.0,0.64,0.37,0.56,0.27,158.3977654741633
2,2,1,2,1,4,3,2,2,2,1,1,0.17721518987341772,0.17721518987341772,149300.0,0.74,0.19,0.74,0.33,0.44,0.71,1411.63,0.26,1411.63,0.03,0.49,0.24,0.46,0.22,0.65,0.25,0.56,0.01,1411.63,0.02,0.38,0.26,0.43,0.05,1411.63,0.46,0.63,0.38,0.46,0.23,144.12483913735002
2,2,7,3,1,5,7,2,1,2,1,1,0.136986301369863,0.1415525114155251,162000.0,0.75,0.25,0.1,0.22,0.45,0.5,1628.97,0.32,1628.98,0.03,0.54,0.27,0.5,0.24,0.69,0.24,0.65,1.0,1628.97,0.01,0.48,0.27,0.49,0.03,1628.98,0.5,0.69,0.15,0.31,0.13,140.45478786052647
1,4,2,4,1,2,1,2,2,1,2,1,0.15616438356164383,0.15616438356164383,163000.0,0.74,0.22,0.05,0.22,0.5,0.45,4034.04,0.04,4034.04,0.11,0.54,0.15,0.58,0.17,0.64,0.18,0.53,0.03,4034.04,0.09,0.51,0.23,0.45,0.08,4034.04,0.52,0.62,0.44,0.38,0.15,190.22675539665002
1,3,3,3,1,3,5,2,1,2,2,1,0.16301369863013698,0.1643835616438356,160000.0,-0.0,0.2,-0.0,0.2,0.55,0.52,3627.49,0.32,3627.46,0.09,0.42,0.19,0.33,0.22,0.65,0.19,0.52,0.01,3627.5,0.06,-0.01,0.18,0.4,0.06,3627.47,0.52,0.1,0.18,0.33,0.18,172.69447801241267
1,1,6,4,2,4,8,2,2,1,2,1,0.15616438356164383,0.14931506849315068,165500.0,0.13,0.13,0.13,0.13,0.52,0.48,3317.3,0.35,3317.31,0.09,0.48,0.12,0.45,0.12,0.65,0.19,0.5,0.44,3317.31,0.08,-0.0,0.2,0.41,0.52,3317.31,1.0,0.11,0.21,0.45,0.12,177.72800391893034
2,2,8,4,1,3,2,1,1,1,1,1,0.1324200913242009,0.1324200913242009,155000.0,0.72,0.24,0.12,0.23,0.45,0.48,1722.62,0.29,1722.6,0.03,0.53,0.25,0.52,0.22,0.71,0.31,0.65,1.0,1722.63,0.03,0.5,0.27,0.49,0.04,1722.62,0.46,0.65,0.15,0.45,0.16,137.47873972360853
1,2,6,2,2,2,6,2,2,1,2,1,0.1547945205479452,0.15616438356164383,160200.0,0.8,0.2,0.01,0.18,0.51,0.48,3440.06,0.34,3440.06,0.08,0.62,0.13,0.52,0.27,0.66,0.24,0.51,0.45,3440.06,0.06,0.48,0.18,0.39,0.53,3440.06,0.53,0.63,0.17,0.27,0.14,164.4617747709796
1,1,7,1,1,5,2,2,1,1,1,1,0.15205479452054796,0.14794520547945206,155000.0,0.1,0.27,0.1,0.22,0.54,0.53,4902.86,0.32,4902.87,0.03,0.4,0.21,0.51,0.26,0.64,0.2,0.55,0.48,4902.87,0.03,-0.01,0.16,0.41,0.05,4902.88,0.49,0.04,0.14,0.51,0.27,161.34294888910946
1,2,4,1,1,2,5,2,2,2,1,1,0.1547945205479452,0.15753424657534246,159000.0,0.76,0.19,0.05,0.32,0.56,0.46,3405.75,0.32,3405.75,0.1,0.62,0.19,0.6,0.27,0.66,0.18,0.54,0.47,3405.75,0.08,0.46,0.25,0.42,0.54,3405.75,0.52,0.65,0.39,0.32,0.25,163.16591562268766
1,4,3,4,1,2,7,2,2,1,1,1,0.15753424657534246,0.1589041095890411,160200.0,0.76,0.15,0.03,0.22,0.51,0.55,4341.15,0.34,4341.15,0.06,0.58,0.21,0.54,0.27,0.66,0.22,0.55,1.0,4341.15,0.03,0.46,0.24,0.39,0.54,4341.16,0.53,0.62,0.34,0.27,0.21,154.73805564976476
2,1,6,2,2,5,4,2,1,1,2,1,0.136986301369863,0.1415525114155251,163990.0,-0.0,0.2,-0.0,0.16,0.41,0.46,820.78,0.36,820.78,0.12,0.2,0.21,0.42,0.2,0.59,0.23,0.65,0.02,820.78,0.05,0.06,0.21,0.44,0.08,820.78,0.48,0.17,0.24,0.42,0.2,202.1788830442361
2,2,2,2,2,5,8,1,1,1,1,1,0.1324200913242009,0.1415525114155251,155000.0,0.73,0.25,0.12,0.31,0.44,0.48,1638.15,0.3,1638.16,0.02,0.5,0.22,0.52,0.23,0.69,0.27,0.65,1.0,1638.16,0.01,0.48,0.29,0.49,0.03,1638.16,0.48,0.66,0.39,0.39,0.17,142.77728013764798
1,3,1,2,2,5,8,1,1,2,2,1,0.1537290715372907,0.1582952815829528,161875.0,0.14,0.23,0.14,0.21,0.46,0.53,2847.73,0.33,2847.73,0.08,0.52,0.13,0.45,0.16,0.66,0.18,0.52,0.46,2847.73,0.06,-0.04,0.18,0.44,0.55,2847.74,0.52,0.12,0.2,0.45,0.14,172.14084372569272
1,3,2,2,1,5,1,2,1,1,2,1,0.1589041095890411,0.15616438356164383,163000.0,0.05,0.18,0.05,0.22,0.5,0.45,4034.0,0.04,4034.01,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.01,0.09,-0.04,0.23,0.45,0.08,4034.01,0.52,0.1,0.21,0.38,0.15,202.86776409405135
2,1,1,1,1,1,6,1,2,2,2,1,0.1485148514851485,0.1485148514851485,159000.0,-0.02,0.26,-0.02,0.17,0.55,0.55,1051.28,0.0,1051.28,0.0,0.57,0.2,0.47,0.21,0.65,0.29,0.58,0.48,1051.28,0.0,-0.15,0.13,0.44,0.05,1051.3,0.0,0.15,0.22,0.47,0.21,161.9038945384986
2,4,1,2,2,2,6,2,2,1,1,1,0.17721518987341772,0.17721518987341772,163495.0,0.83,0.19,0.83,0.35,0.56,0.47,993.65,0.34,993.65,0.03,0.62,0.26,0.6,0.26,0.72,0.2,0.72,1.0,993.65,0.05,0.47,0.23,0.45,0.05,993.65,0.52,0.7,0.35,0.6,0.26,138.91981479698842
1,2,3,2,1,5,7,2,1,1,2,1,0.15753424657534246,0.15205479452054796,160000.0,0.77,0.17,0.07,0.21,0.47,0.59,3357.5,0.33,3357.51,0.07,0.63,0.12,0.59,0.23,0.65,0.23,0.53,0.47,3357.51,0.05,0.49,0.26,0.41,0.06,3357.51,0.52,0.64,0.36,0.44,0.14,164.4287813979233
1,2,7,4,2,3,4,1,2,1,1,1,0.15342465753424658,0.1547945205479452,160000.0,0.8,0.24,0.04,0.14,0.51,0.57,2850.06,0.34,2850.04,0.11,0.66,0.14,0.63,0.34,0.71,0.26,0.55,0.02,2850.07,0.09,0.53,0.23,0.5,0.09,2850.05,0.51,0.66,0.2,0.4,0.19,168.2331714154974
1,2,3,3,2,4,4,2,2,1,2,1,0.15753424657534246,0.16027397260273973,160000.0,0.75,0.21,0.04,0.23,0.52,0.53,2861.16,0.35,2861.16,0.1,0.61,0.16,0.64,0.26,0.67,0.25,0.55,0.02,2861.16,0.09,0.55,0.27,0.49,0.09,2861.17,0.52,0.61,0.39,0.39,0.17,179.03171448481476
1,4,4,2,1,5,3,2,1,2,1,1,0.1547945205479452,0.15616438356164383,150000.0,0.73,0.19,0.73,0.31,0.51,0.5,4672.65,0.29,4672.65,0.03,0.54,0.28,0.53,0.3,0.64,0.17,0.53,0.01,4672.65,0.03,0.42,0.25,0.38,0.07,4672.66,0.47,0.6,0.39,0.53,0.29,152.50024717842237
1,1,1,2,1,4,4,1,1,2,1,1,0.1537290715372907,0.1552511415525114,159717.0,0.05,0.17,0.05,0.22,0.52,0.47,2598.28,0.34,2598.28,0.11,0.4,0.15,0.38,0.19,0.61,0.15,0.52,0.02,2598.28,0.1,-0.02,0.21,0.45,0.08,2598.29,0.51,0.13,0.2,0.38,0.19,195.69546690793078
2,2,6,1,1,5,3,1,2,1,2,1,0.1643835616438356,0.1552511415525114,153500.0,0.72,0.23,0.72,0.23,0.42,0.46,1785.72,0.28,1785.72,0.04,0.52,0.27,0.49,0.23,0.67,0.29,0.61,0.01,1785.72,0.01,0.47,0.27,0.44,0.05,1785.72,0.45,0.65,0.14,0.49,0.23,143.74767404791453
1,1,4,2,1,3,6,1,2,2,2,1,0.1643835616438356,0.16164383561643836,160000.0,-0.0,0.2,-0.0,0.3,0.53,0.45,3741.91,0.33,3741.87,0.07,0.4,0.2,0.3,0.21,0.64,0.25,0.55,0.47,3741.91,0.04,-0.03,0.18,0.37,0.55,3741.88,0.53,0.11,0.16,0.3,0.17,172.6603671711198
1,4,4,3,2,2,3,1,2,2,1,1,0.1547945205479452,0.15753424657534246,150000.0,0.73,0.19,0.73,0.34,0.51,0.5,4672.69,0.29,4672.69,0.03,0.54,0.28,0.53,0.3,0.64,0.17,0.53,0.01,4672.69,0.03,0.42,0.25,0.38,0.07,4672.7,0.47,0.6,0.39,0.53,0.3,152.48841242908168
1,2,4,4,1,2,6,1,2,2,1,1,0.1547945205479452,0.15753424657534246,161000.0,0.77,0.17,-0.02,0.3,0.51,0.47,3427.09,0.34,3427.09,0.07,0.62,0.17,0.57,0.26,0.66,0.24,0.53,0.45,3427.09,0.06,0.5,0.25,0.4,0.53,3427.09,0.53,0.63,0.35,0.29,0.15,164.10584128578952
2,4,7,1,1,2,2,1,2,2,1,1,0.1461187214611872,0.136986301369863,155000.0,0.74,0.25,0.11,0.22,0.44,0.46,1662.39,0.29,1662.39,0.04,0.52,0.25,0.5,0.25,0.71,0.29,0.64,1.0,1662.39,0.02,0.5,0.27,0.48,0.03,1662.39,0.47,0.68,0.15,0.5,0.24,138.7250223980448
1,1,5,4,1,2,5,1,1,1,2,1,0.16164383561643836,0.16164383561643836,158000.0,0.0,0.25,0.0,0.21,0.57,0.5,3639.61,0.32,3639.62,0.08,0.43,0.16,0.31,0.23,0.67,0.2,0.52,0.46,3639.62,0.06,-0.01,0.2,0.42,0.05,3639.62,0.52,0.1,0.21,0.31,0.17,169.55582865481804
1,3,6,2,2,5,1,2,1,1,2,1,0.15616438356164383,0.15342465753424658,163000.0,0.05,0.15,0.05,0.15,0.5,0.45,4034.0,0.04,4034.01,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.01,0.09,-0.04,0.23,0.45,0.08,4034.01,0.52,0.1,0.21,0.38,0.15,202.88307540302506
1,2,2,2,2,5,2,2,1,1,2,1,0.15616438356164383,0.15342465753424658,157000.0,0.74,0.26,0.14,0.33,0.54,0.54,5139.17,0.32,5139.17,0.0,0.53,0.23,0.51,0.25,0.66,0.21,0.59,0.49,5139.17,0.01,0.43,0.28,0.41,0.05,5139.18,0.52,0.6,0.39,0.26,0.18,151.89466106585783
2,2,1,4,2,2,5,2,2,1,2,1,0.17721518987341772,0.17721518987341772,158500.0,0.85,0.23,0.85,0.32,0.55,0.56,663.8,0.32,663.8,0.07,0.73,0.25,0.78,0.25,0.69,0.18,0.65,0.49,663.8,0.05,0.47,0.22,0.47,0.06,663.8,0.49,0.71,0.38,0.78,0.25,147.6258693506186
2,3,2,2,2,2,5,2,1,2,2,1,0.1415525114155251,0.1415525114155251,164900.0,0.03,0.14,0.03,0.18,0.38,0.45,1000.25,0.33,1000.25,0.08,0.51,0.19,0.42,0.21,0.64,0.2,0.6,0.46,1000.25,0.07,0.05,0.07,0.35,0.05,1000.25,0.51,0.13,0.21,0.42,0.22,170.6502264604501
1,3,7,1,2,2,4,2,1,1,1,1,0.15205479452054796,0.1547945205479452,161750.0,0.05,0.12,0.05,0.12,0.53,0.49,2977.71,0.04,2977.71,0.1,0.44,0.16,0.37,0.14,0.7,0.2,0.51,0.03,2977.71,0.08,-0.03,0.24,0.46,0.09,2977.71,0.52,0.12,0.23,0.37,0.14,181.8390386128076
2,1,8,1,1,3,4,1,2,1,2,1,0.1324200913242009,0.1324200913242009,165000.0,-0.06,0.08,-0.06,0.11,0.42,0.5,873.41,0.35,873.4,0.1,0.37,0.23,0.44,0.19,0.7,0.16,0.64,0.49,873.41,0.08,-0.05,0.18,0.47,0.07,873.41,0.5,0.11,0.2,0.44,0.19,177.67452170448536
2,3,3,3,2,5,8,1,2,1,2,1,0.1278538812785388,0.1278538812785388,163000.0,0.76,0.39,0.76,0.35,0.47,0.58,1389.36,0.3,1389.37,0.05,0.56,0.21,0.54,0.24,0.66,0.2,0.6,0.46,1389.36,0.04,0.44,0.14,0.51,0.03,1389.37,0.51,0.67,0.36,0.54,0.24,149.13201659930328
2,4,2,2,2,4,3,1,1,2,1,1,0.1324200913242009,0.136986301369863,149000.0,0.73,0.18,0.73,0.36,0.44,0.58,1548.17,0.28,1548.17,0.03,0.45,0.21,0.46,0.28,0.63,0.3,0.58,0.01,1548.17,0.01,0.41,0.3,0.43,0.41,1548.18,0.46,0.63,0.43,0.46,0.28,148.24284101417754
1,4,1,4,1,5,8,2,1,1,1,1,0.15811088295687886,0.15811088295687886,162500.0,0.8,0.2,0.8,0.32,0.51,0.52,2819.38,0.34,2819.38,0.04,0.63,0.16,0.6,0.27,0.7,0.23,0.55,0.47,2819.38,0.04,0.51,0.25,0.43,0.52,2819.39,0.53,0.67,0.36,0.6,0.26,149.21187417010034
2,1,5,2,2,5,5,2,2,1,1,1,0.136986301369863,0.1461187214611872,167500.0,0.03,0.14,0.03,0.18,0.42,0.44,913.96,0.35,913.96,0.12,0.59,0.17,0.5,0.2,0.66,0.16,0.62,0.46,913.96,0.07,0.02,0.16,0.43,0.04,913.96,0.53,0.14,0.23,0.5,0.14,178.25138633409586
1,2,1,2,1,3,7,2,2,1,1,1,0.15811088295687886,0.162217659137577,160000.0,0.82,0.19,0.82,0.28,0.55,0.57,2807.35,0.33,2807.32,0.04,0.66,0.25,0.63,0.26,0.69,0.22,0.57,1.0,2807.35,0.04,0.52,0.23,0.39,0.53,2807.33,0.54,0.69,0.38,0.63,0.28,143.17487457299822
2,3,5,2,1,3,2,2,1,2,2,1,0.136986301369863,0.1415525114155251,160000.0,0.76,0.2,0.76,0.35,0.49,0.6,1452.76,0.29,1452.75,0.05,0.51,0.19,0.54,0.23,0.68,0.2,0.62,0.01,1452.77,0.04,0.45,0.12,0.48,0.03,1452.76,0.49,-0.04,0.14,0.54,0.24,151.95161384076172
2,2,9,3,1,1,1,1,1,2,2,1,0.1415525114155251,0.1415525114155251,164000.0,0.79,0.32,0.05,0.11,0.43,0.47,1145.27,0.0,1145.28,0.0,0.6,0.16,0.65,0.25,0.69,0.17,0.65,0.03,1145.28,0.0,0.58,0.2,0.46,0.08,1145.29,0.0,0.66,0.21,0.46,0.2,180.74011230681398
2,3,9,3,1,4,4,1,1,2,1,1,0.136986301369863,0.136986301369863,163990.0,0.04,0.15,0.04,0.1,0.42,0.59,881.91,0.33,881.91,0.1,0.18,0.24,0.41,0.2,0.56,0.16,0.63,0.02,881.91,0.06,0.01,0.2,0.43,0.09,881.91,0.48,0.15,0.18,0.41,0.2,199.36687341118673
2,4,4,2,1,5,2,2,1,2,2,1,0.1415525114155251,0.1415525114155251,153500.0,0.71,0.35,0.41,0.37,0.46,0.47,1709.8,0.28,1709.8,0.01,0.47,0.24,0.46,0.25,0.7,0.27,0.63,1.0,1709.8,0.03,0.47,0.24,0.45,0.03,1709.8,0.46,0.65,0.35,0.4,0.17,138.47131103938224
2,4,2,3,1,2,1,2,2,2,1,1,0.136986301369863,0.1232876712328767,164000.0,0.77,0.21,0.05,0.18,0.43,0.47,1145.31,0.05,1145.31,0.11,0.55,0.21,0.64,0.28,0.65,0.19,0.65,0.03,1145.31,0.08,0.57,0.2,0.46,0.08,1145.31,0.5,0.65,0.45,0.46,0.21,180.1200621793681
1,3,8,4,1,3,1,2,1,2,1,1,0.17534246575342466,0.17534246575342466,163000.0,0.05,0.14,0.05,0.14,0.5,0.45,4034.06,0.04,4034.03,0.11,0.38,0.15,0.38,0.15,0.63,0.17,0.53,0.03,4034.07,0.09,-0.04,0.23,0.45,0.08,4034.04,0.52,0.1,0.21,0.38,0.15,202.8553812095663
1,4,4,2,2,2,6,1,1,1,1,1,0.1547945205479452,0.15753424657534246,161000.0,0.77,0.17,-0.02,0.3,0.51,0.47,3427.09,0.34,3427.09,0.07,0.62,0.17,0.57,0.26,0.66,0.24,0.53,0.45,3427.09,0.06,0.5,0.25,0.4,0.53,3427.09,0.53,0.63,0.35,0.29,0.15,164.10584128570804
1,3,2,1,2,3,2,2,2,1,1,1,0.1589041095890411,0.16027397260273973,155000.0,0.11,0.26,0.11,0.31,0.53,0.53,4838.44,0.32,4838.39,0.03,0.44,0.2,0.53,0.27,0.64,0.24,0.53,0.01,4838.45,0.02,-0.04,0.16,0.41,0.05,4838.41,0.49,0.09,0.17,0.53,0.27,160.93701081902466
1,3,1,4,1,1,7,1,1,2,2,1,0.1537290715372907,0.1537290715372907,160000.0,-0.0,0.12,-0.0,0.15,0.53,0.53,3509.05,0.0,3509.06,0.0,0.24,0.25,0.27,0.28,0.58,0.26,0.56,0.02,3509.06,0.0,-0.0,0.17,0.36,0.06,3509.11,0.0,0.14,0.2,0.27,0.28,186.29915996940926
1,3,6,3,1,3,3,2,2,1,2,1,0.15616438356164383,0.15616438356164383,154000.0,0.73,0.25,0.73,0.26,0.5,0.52,4686.0,0.31,4685.95,0.03,0.55,0.22,0.53,0.26,0.63,0.18,0.52,0.01,4686.01,0.03,0.42,0.26,0.42,0.07,4685.97,0.48,0.61,0.4,0.53,0.27,154.85672848228333
1,2,9,4,2,4,8,1,2,1,1,1,0.16027397260273973,0.16027397260273973,165000.0,0.76,0.29,0.24,0.15,0.52,0.57,3457.1,0.34,3457.1,0.08,0.65,0.14,0.6,0.19,0.66,0.22,0.52,0.44,3457.1,0.07,0.5,0.18,0.41,0.51,3457.11,1.0,0.68,0.16,0.48,0.12,164.07809498574727
1,1,4,4,2,2,4,2,1,2,2,1,0.1643835616438356,0.16164383561643836,161000.0,0.05,0.16,0.05,0.26,0.53,0.45,2957.56,0.04,2957.56,0.1,0.43,0.16,0.37,0.14,0.7,0.16,0.51,0.03,2957.56,0.08,-0.03,0.24,0.46,0.09,2957.57,0.53,0.12,0.23,0.37,0.14,182.24984857697743
1,3,7,3,1,3,7,1,2,2,1,1,0.15205479452054796,0.15205479452054796,159434.0,0.11,0.21,0.11,0.24,0.55,0.49,3690.25,0.34,3690.21,0.07,0.41,0.19,0.3,0.23,0.67,0.23,0.57,0.48,3690.25,0.05,-0.02,0.19,0.37,0.05,3690.22,0.54,0.12,0.17,0.3,0.21,168.99206657634727
1,4,4,3,1,5,5,2,2,1,1,1,0.1547945205479452,0.15753424657534246,158000.0,0.78,0.2,0.01,0.28,0.52,0.48,3234.36,0.32,3234.36,0.11,0.54,0.18,0.56,0.26,0.63,0.18,0.56,0.49,3234.36,0.09,0.52,0.26,0.42,0.06,3234.37,0.5,0.65,0.39,0.4,0.2,172.20073751792683
2,4,2,4,2,1,1,2,2,1,2,1,0.136986301369863,0.136986301369863,164000.0,0.77,0.21,0.05,0.18,0.43,0.47,1145.27,0.0,1145.28,0.0,0.55,0.21,0.64,0.28,0.65,0.19,0.65,0.03,1145.28,0.0,0.57,0.2,0.46,0.08,1145.29,0.0,0.65,0.45,0.46,0.2,180.12006217936812
2,2,3,4,1,3,4,2,1,2,2,1,0.1598173515981735,0.1643835616438356,165000.0,0.77,0.22,0.06,0.2,0.47,0.56,833.71,0.35,833.71,0.1,0.61,0.24,0.66,0.26,0.69,0.22,0.63,0.49,833.72,0.08,0.53,0.25,0.46,0.08,833.71,0.52,0.66,0.39,0.44,0.21,168.57707662078474
