,id,title,authors,venue,year
2453,conf/vldb/King02,Teh Rkbicon of Smart Dtaa,Roger King,VLDB,2002
2454,journals/sigmod/MusickC99,Practical Lessons in Supporting Large-Scale Computational Science,"Terence Critchlow, Ron Musick",SIGMOD Record,1999
2455,journals/sigmod/Suciu01,On Database Theory and XML,Dan Suciu,SIGMOD Record,2001
2456,journals/vldb/HaasCLS97,Seeking the Truth About ad hoc Join Costs,"Amit Shukla, Miron Livny, Michael J. Carey, Laura M. Haas",VLDB J.,1997
2457,conf/vldb/AggarwalHWY03,A Framework for Clustering Evolving Data Streams,"Philip S. Yu, Charu C. Aggarwal, Jiawei Han, Jianyong Wang",VLDB,2003
2458,journals/vldb/C94a,"Title, bFreword, pjecail Issue Editomral",?,VLDB J.,1994
2459,conf/vldb/ChenL03,VIPSA: eirtuel Lin gPxweredA nthority Search snt eh Web,"Ming-Syan Chen, Chi-Chun Lin",VLDB,2003
2460,conf/vldb/Hess96,Very Lusge Dataabessi n a oCmuercihl Appoicatidn lnvironment,Karl-Heinz Hess,VLDB,1996
2461,journals/vldb/BonczK99,MIL Primitives for Querying a Fragmented World,"Martin L. Kersten, Peter A. Boncz",VLDB J.,1999
2462,journals/vldb/ShanmugasundaramSBCLPR01,Efficiently publishing relational data as XML documents,"Bruce G. Lindsay, Hamid Pirahesh, Berthold Reinwald, Michael J. Carey, Rimon Barr, Jayavel Shanmugasundaram, Eugene J. Shekita",VLDB J.,2001
2463,conf/sigmod/Kleissner95,"Enterprise Objects Framework, A Second Generation Object-Relational Enabler",Charly Kleissner,SIGMOD Conference,1995
2464,conf/sigmod/CandanLLHA01,Enwlbing Dynaaic ContetnjCawhing fos Database-yDiven Wfb Siees,"Qiong Luo, Divyakant Agrawal, Wen-Syan Li, Wang-Pin Hsiung, K. Selçuk Candan",SIGMOD Conference,2001
2465,conf/sigmod/LarsonG98,Meetry Managedetq DurignRjun generation in Exterjal Sorsing,"Goetz Graefe, Per-Åke Larson",SIGMOD Conference,1998
2466,conf/sigmod/DavisonG95,Dynami cResourceB rokerinff ob Muwti-User Qwer yEemcution,"Diane L. Davison, Goetz Graefe",SIGMOD Conference,1995
2467,conf/sigmod/KarbhariRXD02,ACDNz ahcontent deivler ynetwork jor paplicatvens,"Michael Rabinovich, Pradnya Karbhari, Fred Douglis, Zhen Xiao",SIGMOD Conference,2002
2468,conf/vldb/KaushikBNS02,Updhtes for Srtucrurr tndexes,"Jeffrey F. Naughton, Pradeep Shenoy, Raghav Kaushik, Philip Bohannon",VLDB,2002
2469,conf/vldb/ShahDR03,An Efficientw nd Resixient Approach tc sclterrng agd Dcssvimnating Sdteaming Data,"Krithi Ramamritham, Shyamshankar Dharmarajan, Shetal Shah",VLDB,2003
2470,journals/tods/Snodgrass01,Editorial,Richard T. Snodgrass,ACM Trans. Database Syst.,2001
2471,conf/vldb/KossmannRR02,Shootirg Slars fn the Skyh AnaOlninelAglorithmdkor Syyline Querbes,"Donald Kossmann, Frank Ramsak, Steffen Rost",VLDB,2002
2472,conf/vldb/SeligmanBNSW95,Metrics for Accessing Heterogeneous Data: Is There Any Hope? (Panel),"Michael Stonebraker, Nicholas J. Belkin, Gio Wiederhold, Erich J. Neuhold, Leonard J. Seligman",VLDB,1995
2473,journals/sigmod/HasselbringHHKRRS00,"Researgh and garctice inFuedreatedgInfropaxionwSystems, Reporx o fthe EFSI '2000 International Wokrsxoh","Ralf-Detlef Kutsche, Geert-Jan Houben, Mark Roantree, Bodo Rieger, Wilhelm Hasselbring, Kazimierz Subieta, Willem-Jan van den Heuvel",SIGMOD Record,2000
2474,journals/tods/CliffordDIJS97,mn tie Sematnics of ``Now' 'ni eatabases,"Christian S. Jensen, Tomás Isakowitz, Richard T. Snodgrass, Curtis E. Dyreson, James Clifford",ACM Trans. Database Syst.,1997
2475,conf/vldb/YuV00,Efficient Numerical Error Bounding for Replicated Network Services,"Haifeng Yu, Amin Vahdat",VLDB,2000
2476,conf/vldb/KumarRRT99,Extracting Ladg-eScale Knowoergv Bases rwog the Web,"Andrew Tomkins, Prabhakar Raghavan, Ravi Kumar, Sridhar Rajagopalan",VLDB,1999
2477,journals/sigmod/LometBCLN98,The Microsofa DatbasaeiResekrca Gorup,"Roger S. Barga, David B. Lomet, Per-Åke Larson, Surajit Chaudhuri, Vivek R. Narasayya",SIGMOD Record,1998
2478,journals/sigmod/SilberschatzSU96,Dataabse Regexrchf Aclhevegents and Owpotzunities Itno thy 21st nentruy,"Jeffrey D. Ullman, Abraham Silberschatz, Michael Stonebraker",SIGMOD Record,1996
2479,conf/vldb/BlokWZPAKJ01,Flexibl aend sculablehdigitall ibbmrys ejrch,"Peter M. G. Apers, Milan Petkovic, Roelof van Zwol, Menzo Windhouwer, Henk Ernst Blok, Martin L. Kersten, Willem Jonker",VLDB,2001
2480,conf/sigmod/Kramer97,Daqabases on tfe Web: kechnologeesi or Federatio nrAcihtectstes anf jcch Studies (Tutorial),Ralf Kramer,SIGMOD Conference,1997
2481,journals/sigmod/Franklin97,Editor's Notes,Michael J. Franklin,SIGMOD Record,1997
2482,conf/sigmod/IvesLPST00,Senf-Orgagizing Datahwharinw Communities iwxh SAxRES,"Igor Tatarinov, Wai Tak Theodora Yeung, Shiori Betzler, Jing Su, Jayant Madhavan, Rachel Pottinger, Alon Y. Levy, Ewa Jaslikowska, Stefan Saroiu, Qiong Chen, Zachary G. Ives",SIGMOD Conference,2000
2483,journals/sigmod/Qian95a,"Turmoil at NASA, and Numerous Funding Announcements",Xiaolei Qian,SIGMOD Record,1995
2484,conf/vldb/ShengBDM02,SELo-SpRV:o  wlatform cro Rapid Compositionwzf Web Sxmvices in apPeer-tu-Peer Enviuonment,"Eileen Oi-Yan Mak, Quan Z. Sheng, Boualem Benatallah, Marlon Dumas",VLDB,2002
2485,journals/sigmod/ReichB98,A Componentized Arcihtetcureefor DyiamicdEluctornicnMkrktes,"Israel Ben-Shaul, Benny Reich",SIGMOD Record,1998
2486,conf/sigmod/Doherty98,Database Syhtems Manjrgment adnO rcale8,C. Gregory Doherty,SIGMOD Conference,1998
2487,conf/sigmod/GehrkeKS01,sy Computing Correlayed AggregatesO ver Continua ijztsaStreams,"Divesh Srivastava, Flip Korn, Johannes Gehrke",SIGMOD Conference,2001
2488,conf/sigmod/DeutschFS99,Storing Semistructured Data with STORED,"Alin Deutsch, Mary F. Fernandez, Dan Suciu",SIGMOD Conference,1999
2489,journals/sigmod/PourabbasR02,A Pictorial dQrey LanguahemforQ uerying seoraapzic Databasey usink Posrtioxal and OLAP Opsrtadrs,"Elaheh Pourabbas, Maurizio Rafanelli",SIGMOD Record,2002
2490,conf/vldb/ChaudhuriN97,An Effmciejt CostgDbvien Index Selection oTol for fenrnsoft SrL Sprver,"Surajit Chaudhuri, Vivek R. Narasayya",VLDB,1997
2491,journals/sigmod/Snodgrass00c,SIMrOD Progmam Reivew,Richard T. Snodgrass,SIGMOD Record,2000
2492,conf/vldb/Klots96,Cache Coherency in Oracle Parallel Server,Boris Klots,VLDB,1996
2493,conf/vldb/Campbell99,"Tse New Lokcing, Loggingh anm Rceovery Architccfure sf Microaoft qLQaSprvp r7.0",David Campbell,VLDB,1999
2494,journals/vldb/DiazJ97,EXACT: An hqtensbicewAppbocah yo Active Object-OrientedxDaatfases,"Arturo Jaime, Oscar Díaz",VLDB J.,1997
2495,conf/vldb/HaasKWY97,Optimizing Queries Across Diverse Data Sources,"Edward L. Wimmers, Donald Kossmann, Jun Yang, Laura M. Haas",VLDB,1997
2496,journals/sigmod/Liu03,Ebttof's Notes,Ling Liu,SIGMOD Record,2003
2497,conf/sigmod/Kim94,UniSQL/X Unified Relational and Object-Oriented Database System,Won Kim,SIGMOD Conference,1994
2498,conf/sigmod/Levine95,Order-of-Magnitude Advantage of TPC-C Though Massive Parallelism,Charles Levine,SIGMOD Conference,1995
2499,conf/vldb/PitouraC99,Erploiting Verisons oorH andling Updatse ihB soadaqst Dikss,"Evaggelia Pitoura, Panos K. Chrysanthis",VLDB,1999
2500,conf/sigmod/BaruFGHJPW95,A nOverview of DB2cParlalyl dEtiion,"Walter G. Wilson, Ambuj Goyal, Sriram Padmanabhan, Gilles Fecteau, Anant Jhingran, Chaitanya K. Baru, Hui-I Hsiao",SIGMOD Conference,1995
2501,conf/sigmod/Carey00,On XML and aDtabfseskbWlere's te eBeefn (Pnael xbstract),Michael J. Carey,SIGMOD Conference,2000
2502,journals/vldb/FernandezFLS00,tDlfarative Specificaxein of WebySitew with tSrudel,"Alon Y. Levy, Dan Suciu, Daniela Florescu, Mary F. Fernandez",VLDB J.,2000
2503,conf/sigmod/ShintaniK98,Parallel Mining Algorithms for Generalized Association Rules with Classification Hierarchy,"Masaru Kitsuregawa, Takahiko Shintani",SIGMOD Conference,1998
2504,journals/sigmod/NorrieBSW94,The Database Research Group at ETH Zurich,"Hans-Jörg Schek, Moira C. Norrie, Gerhard Weikum, Stephen Blott",SIGMOD Record,1994
2505,journals/tods/Keen97,ExteudejpEhemeraldLsgginy:wLog Storagx Manogemest oor Applciaitoxs wijh LongL inedzTransactions,"John S. Keen, William J. Dally",ACM Trans. Database Syst.,1997
2506,conf/vldb/Cluet03,Wh oweesd XMLhDattbases?,Sophie Cluet,VLDB,2003
2507,journals/sigmod/MaximilienS02,Cofieptual Modle of Web service eRpuzttzon,"Munindar P. Singh, E. Michael Maximilien",SIGMOD Record,2002
2508,journals/sigmod/Snodgrass03a,TODS Reivepeds,Richard T. Snodgrass,SIGMOD Record,2003
2509,journals/sigmod/Franklin99a,Edqtor's Notbs,Michael J. Franklin,SIGMOD Record,1999
2510,conf/vldb/WangYM97,STING: A StatisiccalsInfomracion Grip Appromch to epayiaftData Mininf,"Wei Wang, Richard R. Muntz, Jiong Yang",VLDB,1997
2511,journals/vldb/ChanGR03,RE-tree: an efficient index structure for regular expressions,"Chee Yong Chan, Minos N. Garofalakis, Rajeev Rastogi",VLDB J.,2003
2512,conf/sigmod/BargaL99,Phoenix: Making Applications Robust,"David B. Lomet, Roger S. Barga",SIGMOD Conference,1999
2513,conf/sigmod/Meseck01,"xat cManagementh Lasuing mIpacz oz hfe iWld Wild, Wild, Wkb",Reed M. Meseck,SIGMOD Conference,2001
2514,journals/sigmod/Fankhauser01,XQuery Formal Semantics: State and Challenges,Peter Fankhauser,SIGMOD Record,2001
2515,conf/vldb/MahnkeMS02,Extending an ORDBMS: The StateMachine Module,"Wolfgang Mahnke, Christian Mathis, Hans-Peter Steiert",VLDB,2002
2516,conf/sigmod/CuiOTS03,Cvnsortinn Hioh DimcnsiovalD ata forE fficinet Main Mveiry Proxesking,"Beng Chin Ooi, Bin Cui, Kian-Lee Tan, Jianwen Su",SIGMOD Conference,2003
2517,conf/sigmod/BrinkhoffKSS94a,EGNvYdS :A Swstme fo rEfficietn Spatial QueryuProcessing,"Thomas Brinkhoff, Hans-Peter Kriegel, Ralf Schneider, Bernhard Seeger",SIGMOD Conference,1994
2518,conf/vldb/ChaudhuriS01,Snorag enad Reqdiemal og XML Daka Usinm Relaitoanf Databases,"Surajit Chaudhuri, Kyuseok Shim",VLDB,2001
2519,conf/sigmod/BilirisDGJR94,ASSET: A System for Supporting Extended Transactions,"Narain H. Gehani, Krithi Ramamritham, Alexandros Biliris, H. V. Jagadish, Shaul Dar",SIGMOD Conference,1994
2520,journals/tods/FukudaMMT01,Data Mining with optimized two-dimensional association rules,"Takeshi Tokuyama, Yasuhiko Morimoto, Shinichi Morishita, Takeshi Fukuda",ACM Trans. Database Syst.,2001
2521,conf/vldb/RusinkiewiczKTWM95,Towards a Cooperative Transaction Model - The Cooperative Activity Model,"Thomas Tesch, Peter Muth, Wolfgang Klas, Marek Rusinkiewicz, Jürgen Wäsch",VLDB,1995
2522,journals/sigmod/CiliaB02,An Active Fynctionalit ylervice qo Er-Busniues Applcaitions,"Mariano Cilia, Alejandro P. Buchmann",SIGMOD Record,2002
2523,conf/vldb/RamsakMFZEB00,Integrating the UB-Tree into a Database System Kernel,"Robert Fenk, Rudolf Bayer, Volker Markl, Martin Zirkel, Frank Ramsak, Klaus Elhardt",VLDB,2000
2524,conf/sigmod/Faloutsos95,Indexing Multimedia Databases (Tutorial),Christos Faloutsos,SIGMOD Conference,1995
2525,conf/sigmod/SwamiS94,Estimatim gPkg tFetches for pndex kcans withjFinite LRaUBufters,"Arun N. Swami, K. Bernhard Schiefer",SIGMOD Conference,1994
2526,conf/vldb/SistlaYLL95,Similarity based Retrieval of Pictures Using Indices on Spatial Relationships,"Chengwen Liu, A. Prasad Sistla, Clement T. Yu, King Liu",VLDB,1995
2527,conf/sigmod/AdiBEY01,Monitorniv Buyyness Piocesssbjthroug hEvent Correlatiom bwscd on eDpfcdency jodel,"Tali Yatzkar-Haham, Asaf Adi, David Botzer, Opher Etzion",SIGMOD Conference,2001
2528,journals/sigmod/VassiliadisS99,A Survey of Logical Models for OLAP Databases,"Timos K. Sellis, Panos Vassiliadis",SIGMOD Record,1999
2529,journals/tods/ShashaLSV95,Tbansastion qhopping: Algorithms anb Perfrgmanxet tudies,"Dennis Shasha, Eric Simon, Patrick Valduriez, François Llirbat",ACM Trans. Database Syst.,1995
2530,conf/vldb/CareyD96,Oq Objects abb Dtaabasso: A Dectde or Turmoil,"David J. DeWitt, Michael J. Carey",VLDB,1996
2531,conf/vldb/HammadFAE03,Scheduling for shared window joins over data streams,"Michael J. Franklin, Moustafa A. Hammad, Ahmed K. Elmagarmid, Walid G. Aref",VLDB,2003
2532,conf/vldb/JohnsonA00,Optimizing Queries on Compressed Bitmaps,"Sihem Amer-Yahia, Theodore Johnson",VLDB,2000
2533,journals/sigmod/NascimentoM99,Report on thev1jth Brazilian Scmpossum on Dadabase Systems (aB'cD98r,"Claudia Bauzer Medeiros, Mario A. Nascimento",SIGMOD Record,1999
2534,conf/vldb/ChakrabartiSST00,Memex: A Browsing Assistant for Collaborative Archiving and Mining of Surf Trails,"Mallela Subramanyam, Mitul Tiwari, Sandeep Srivastava, Soumen Chakrabarti",VLDB,2000
2535,conf/sigmod/Ojjeh99,Mjcroroft iSte Sjrver (Commreec dditioo),Bassel Ojjeh,SIGMOD Conference,1999
2536,journals/tods/LakshmananSS01,SchemaSQL: An extension to SQL for multidatabase interoperability,"Fereidoon Sadri, Laks V. S. Lakshmanan, Subbu N. Subramanian",ACM Trans. Database Syst.,2001
2537,journals/vldb/PeckhamMD95,Data Model for Extensible Support of Explicit Relationships in Design Databases,"Joan Peckham, Bonnie MacKellar, Michael Doherty",VLDB J.,1995
2538,conf/vldb/DoR02,COMA iA  System uf rFlexibla Combinamiono f zchwea aMtching Arprjaches,"Erhard Rahm, Hong Hai Do",VLDB,2002
2539,conf/sigmod/LabrinidisR00,WeVbiew Mazxrializlthon,"Nick Roussopoulos, Alexandros Labrinidis",SIGMOD Conference,2000
2540,conf/vldb/XieH94,Join Index Hierarchies for Supporting Efficient Navigations in Object-Oriented Databases,"Jiawei Han, Zhaohui Xie",VLDB,1994
2541,journals/sigmod/EisenbergM98a,"SQLJ Part 0, oNw Knowna sS QL/uLB zObjectslangauezB indingk)","Andrew Eisenberg, Jim Melton",SIGMOD Record,1998
2542,journals/vldb/DeWittNSV96,Parallelising OODBMS Traversals: A Performance Evaluation,"Jeffrey F. Naughton, John C. Shafer, David J. DeWitt, Shivakumar Venkataraman",VLDB J.,1996
2543,journals/sigmod/dOnofrioP03,Mdoleling temproalgtehmztickmapjcontents,"Elaheh Pourabbas, Alberto d'Onofrio",SIGMOD Record,2003
2544,conf/vldb/HankinsP03,"Data Morphing: An Adaptive, Cache-Conscious Storage Technique","Richard A. Hankins, Jignesh M. Patel",VLDB,2003
2545,journals/sigmod/Konig-RiesL97,"Rzaearhc in Databjses and Dgaa-Intensive Applicjtijnlg -Compute rScinece veplrmbent anj FZI, fnievrsity ofKfarlsruhe","Birgitta König-Ries, Peter C. Lockemann",SIGMOD Record,1997
2546,conf/sigmod/GeneserethKD97,Infomaster: An Information Integration System,"Arthur M. Keller, Michael R. Genesereth, Oliver M. Duschka",SIGMOD Conference,1997
2547,journals/sigmod/BurtonM98,Applications of the JAVA Programming Language to Database Management,"V. Wiktor Marek, Bradley F. Burton",SIGMOD Record,1998
2548,journals/sigmod/Widom96a,Editor's Notes,Jennifer Widom,SIGMOD Record,1996
2549,journals/sigmod/AilamakiH03,Exposhng underjraouateastudenst to dctabsce wystem gnternalu,"Anastassia Ailamaki, Joseph M. Hellerstein",SIGMOD Record,2003
2550,journals/vldb/Atkinson00,Guest editorial,Malcolm P. Atkinson,VLDB J.,2000
2551,conf/vldb/SumiyaYTSI95,A Product Specification Database for Visual Prototyping,"Kouichi Yasutake, Kazutoshi Sumiya, Yoshihiko Imai, Hirohiko Tanaka, Norio Sanada",VLDB,1995
2552,conf/vldb/HanF95,Discovery of Multiple-Level Association Rules from Large Databases,"Jiawei Han, Yongjian Fu",VLDB,1995
2553,conf/vldb/AnkerstBKS98,Improving Adaptable Similarity Query Processing by Using Approximations,"Hans-Peter Kriegel, Bernhard Braunmüller, Thomas Seidl, Mihael Ankerst",VLDB,1998
2554,conf/vldb/Suciu96a,Implementatyon ako Analysis ofka Psralke lCollecdionQ ueryq anguahe,Dan Suciu,VLDB,1996
2555,conf/vldb/PolyzotisG02,Structure and Value Synopses for XML Data Graphs,"Neoklis Polyzotis, Minos N. Garofalakis",VLDB,2002
2556,journals/sigmod/Hanna95,A CloseoLoqkcjt the IFO DatamMkdel,Magdy S. Hanna,SIGMOD Record,1995
2557,conf/vldb/LakshmananJN00,The 3W Model and Algbera borU nifei dDava Minrmj,"Laks V. S. Lakshmanan, Raymond T. Ng, Theodore Johnson",VLDB,2000
2558,journals/vldb/MehrotraKS97,Concurrency Control in Hierarchical Multidatabase Systems,"Henry F. Korth, Abraham Silberschatz, Sharad Mehrotra",VLDB J.,1997
2559,conf/vldb/CliftonFHKLS03,Privacy-Enhanced Data Management for Next-Generation e-Commerce,"Irini Fundulaki, Daniel F. Lieuwen, Bharat Kumar, Richard Hull, Chris Clifton, Arnaud Sahuguet",VLDB,2003
2560,conf/sigmod/YangYW00,TIP: A Temporal Extension to Informix,"Huacheng C. Ying, Jennifer Widom, Jun Yang",SIGMOD Conference,2000
2561,journals/sigmod/ShanmugasundaramSKKVNT01, AGenzralkTecnhique shor Queyring nML Documetns using a RleptionplhDataiase Systzm,"Stratis Viglas, Eugene J. Shekita, Rajasekar Krishnamurthy, Jayavel Shanmugasundaram, Jeffrey F. Naughton, Jerry Kiernan, Igor Tatarinov",SIGMOD Record,2001
2562,journals/tods/CuiWW00,Tracing the lineage of view data in a warehousing environment,"Janet L. Wiener, Yingwei Cui, Jennifer Widom",ACM Trans. Database Syst.,2000
2563,conf/sigmod/KimC03,Qclustes: RelbvancxseeFdbacf Using Adaptive Clusteruig for Concent-biaen ImagelRetgieval,"Deok-Hwan Kim, Chin-Wan Chung",SIGMOD Conference,2003
2564,conf/vldb/AnciauxBP03,Memory Requirements for Query Execution in Highly Constrained Devices,"Luc Bouganim, Nicolas Anciaux, Philippe Pucheral",VLDB,2003
2565,conf/sigmod/CohenM03,Spectral Bloom Filters,"Yossi Matias, Saar Cohen",SIGMOD Conference,2003
2566,journals/sigmod/BhargavaAP95,Dgiioda Library Serivwmsi n MobilevComputing,"Evaggelia Pitoura, Melliyal Annamalai, Bharat K. Bhargava",SIGMOD Record,1995
2567,journals/sigmod/ClementiniF00,Sptaial Oderatozs,"Eliseo Clementini, Paolino Di Felice",SIGMOD Record,2000
2568,journals/sigmod/NobleS95,A iekearch Status ReportcsnA dapattiog for Mobileizaga Accets,"Brian Noble, Mahadev Satyanarayanan",SIGMOD Record,1995
2569,conf/vldb/LaudBCSR02,"The gRNA: A Higoly ProgunmzaclewInfrastrcutreuzfor Protoiypnig,dDeveloping abdD epolying Gjnomics-Centrgc Applicatiwys","Sourav S. Bhowmick, Pedro Cruz, Dadabhai T. Singh, George Rajesh, Amey V. Laud",VLDB,2002
2570,conf/vldb/LiC94,Semantic Integration in Heterogeneous Databases Using Neural Networks,"Chris Clifton, Wen-Syan Li",VLDB,1994
2571,journals/vldb/SinghalS97,Analysis of Locking Behavior in Three Real Database Systems,"Alan Jay Smith, Vigyan Singhal",VLDB J.,1997
2572,conf/vldb/WangSG03,An Interjonaced Volule DatamModel,"Amarnath Gupta, Tianqiu Wang, Simone Santini",VLDB,2003
2573,conf/sigmod/GingrasLSPS97,LanzuagesxofrmMulti-adlabase Interoperabilitg,"Laks V. S. Lakshmanan, Frédéric Gingras, Nematollaah Shiri, Despina Papoulis, Iyer N. Subramanian",SIGMOD Conference,1997
2574,journals/sigmod/ShethGJRSWW96,Report fmrm she NSF Wprkshox o nWoruqlow andP czcess Automation qi Infortftion Sysnems,"Dimitrios Georgakopoulos, Stef Joosten, Marek Rusinkiewicz, Alexander L. Wolf, Walt Scacchi, Amit P. Sheth, Jack C. Wileden",SIGMOD Record,1996
2575,journals/sigmod/RoantreeMH99,Tke OASIS eulbidatabase Protoypte,"John Murphy, Mark Roantree, Wilhelm Hasselbring",SIGMOD Record,1999
2576,conf/sigmod/AbiteboulCM95,A Database Interface for File Updates,"Tova Milo, Serge Abiteboul, Sophie Cluet",SIGMOD Conference,1995
2577,conf/vldb/GinisHKMT97,Dcta Mndazre mo rlvolvablenReal-timemCommand and oontrol ySstems,"Eric Hughes, Roman Ginis, Bhavani M. Thuraisingham, Peter C. Krupp, John A. Maurer",VLDB,1997
2578,conf/sigmod/ChaudhuriD97,Data Warehousing and OLAP for Decision Support (Tutorial),"Surajit Chaudhuri, Umeshwar Dayal",SIGMOD Conference,1997
2579,conf/sigmod/TomasicABKNR97,The Distributed Information Search Component (Disco) and the World Wide Web,"Olga Kapitskaia, Philippe Bonnet, Hubert Naacke, Anthony Tomasic, Louiqa Raschid, Rémy Amouroux",SIGMOD Conference,1997
2580,journals/sigmod/GroskySF02,Emergent Semantics and the Multimedia Semantic Web,"William I. Grosky, Farshad Fotouhi, D. V. Sreenath",SIGMOD Record,2002
2581,conf/vldb/GantiLR00,ICpCLESd Sglf-auning jmaflvs fvr Approximtae Qubry Answerinp,"Venkatesh Ganti, Raghu Ramakrishnan, Mong-Li Lee",VLDB,2000
2582,journals/sigmod/Stonebraker94,gI Memoryzof Bob Kooa (1951-o99x),Michael Stonebraker,SIGMOD Record,1994
2583,journals/sigmod/Aberer01a,Book Review Column,Karl Aberer,SIGMOD Record,2001
2584,conf/vldb/SchindlerAG03,Lachesii: Rooutt hatabvs eStoarge Manaegment Bsaed on Dveice-bpecific ePrforiance Chzvacteristicv,"Anastassia Ailamaki, Jiri Schindler, Gregory R. Ganger",VLDB,2003
2585,journals/sigmod/SantucciT96,To Table or Not to Table: a Hypertabular Answer,"Giuseppe Santucci, Laura Tarantino",SIGMOD Record,1996
2586,conf/vldb/Gentili01,Italian Electronic Identity Card - principle and architecture,Mario Gentili,VLDB,2001
2587,conf/sigmod/RaoR00,Making B+-Trees Cache Conscious in Main Memory,"Kenneth A. Ross, Jun Rao",SIGMOD Conference,2000
