Age,Workclass,fnlwgt,Education,Education_Num,Martial_Status,Occupation,Relationship,Race,Sex,Capital_Gain,Capital_Loss,Hours_per_week,Country,income
48,4,165267,0,6,2,5,0,2,1,0,0,-5.37255769177558e-06,38,1
46,4,124733,15,10,2,3,0,1,1,0,0,-3.54383579776185e-07,39,0
31,5,149726,11,9,2,3,0,4,1,0,0,3.457701855753221e-06,38,0
58,4,41374,11,9,6,1,4,0,1,0,0,-4.697497364647537e-06,38,1
-999,2,329759,11,9,2,3,0,4,1,0,0,-5.031060779595635e-06,38,0
36,4,212433,11,9,4,3,3,2,1,0,0,-5.6331334916572255e-06,38,0
36,4,185099,14,15,2,10,0,4,1,999,0,2.5435606010468505e-05,38,1
47,2,126754,12,14,2,10,0,4,1,0,0,-2.7109071918026307e-06,38,1
57,4,122497,6,5,6,8,4,2,1,0,0,1.0686756087951243e-05,0,0
30,4,118056,15,10,3,4,4,4,0,999,0,-8.694022817836386e-06,38,0
30,2,200892,12,14,,10,0,4,1,0,0,1.7017750374495433e-05,38,1
19,0,200790,2,8,2,0,2,4,0,15024,0,-3.7856746539537103e-06,38,1
30,5,84119,9,13,4,4,3,4,1,999,0,5.297690720242169e-07,38,0
23,2,197918,15,10,4,11,3,4,1,0,0,-1.8327227716525977e-05,38,1
41,6,150533,14,15,2,10,0,4,1,0,0,1.1166009797131603e-05,38,0
52,4,443742,15,10,0,4,1,4,1,0,0,1.3332198279347689e-05,38,0
27,4,104423,7,12,4,1,1,4,1,0,0,-1.1872715972875526e-05,38,0
59,4,169133,11,9,,3,0,4,1,0,0,1.174804222079019e-05,38,0
21,4,185551,11,9,4,12,3,4,0,0,0,-1.337287609437287e-05,38,0
60,4,174486,11,9,6,7,1,4,0,0,0,6.32067179507225e-06,38,1
-999,7,50468,14,15,2,1,0,4,1,999,0,-2.879697749442862e-06,38,1
24,4,196943,11,9,,12,3,4,1,0,0,1.3362538763814795e-05,38,1
19,4,120691,11,9,4,12,3,2,1,0,0,2.491914677484567e-06,38,1
60,7,198815,7,12,2,10,0,4,1,0,0,9.31468238409465e-06,25,0
-999,4,22186,15,10,,13,1,4,0,0,0,1.2377566694943814e-05,38,0
39,5,188069,8,11,2,4,0,4,1,0,0,-2.9103151733875766e-06,38,0
51,4,233149,7,12,2,4,0,4,1,0,0,-2.890326484432681e-07,38,1
51,4,138358,0,6,0,3,1,2,0,0,0,-1.1111817511856315e-05,38,0
25,4,338013,15,10,0,13,1,4,0,0,0,-3.0002432418371707e-06,38,0
17,0,332666,0,6,4,0,3,4,0,999,0,1.9270729569548526e-05,38,0
37,4,166339,15,10,0,13,4,4,0,0,0,7.557824798918012e-06,38,0
-999,6,392886,11,9,6,5,1,4,0,0,0,-1.0445995403080372e-05,38,0
26,7,141838,9,13,2,4,0,2,1,0,0,1.6314426369190656e-05,38,1
23,4,520759,11,9,4,8,1,2,1,0,0,3.890031784725916e-06,38,0
57,5,37345,14,15,2,10,0,4,1,0,0,8.304244809091642e-06,38,1
20,4,387779,1,7,4,14,3,4,1,0,0,4.905288152294238e-06,38,1
-999,4,201531,11,9,2,5,0,4,1,0,0,4.1975843074819865e-06,38,0
46,4,123598,9,13,2,12,0,4,1,0,0,-1.9977138424801002e-05,38,1
39,4,380614,15,10,0,10,1,4,0,0,0,1.1069593808282322e-05,38,1
40,4,83859,11,9,6,7,3,4,0,0,0,-2.2543354502129706e-05,38,1
50,7,24790,11,9,2,6,0,4,1,0,0,1.015988220685033e-05,38,0
25,4,266820,13,1,4,5,1,4,1,0,0,9.956659270840494e-07,25,0
44,4,85440,11,9,2,1,0,4,1,0,0,8.354642766908566e-06,38,1
41,4,421837,11,9,2,14,0,4,1,0,0,1.5840087475674374e-06,38,0
30,6,404062,11,9,2,10,0,4,1,0,1977,1977.0000104375192,38,0
38,4,224566,8,11,,6,0,4,1,999,0,1.614805269588526e-07,38,0
54,4,294991,0,6,2,6,0,4,1,0,0,2.80926679769639e-06,38,0
40,1,189610,11,9,0,1,1,2,0,0,0,4.0476009717295734e-06,38,0
37,4,219141,1,7,2,6,0,2,1,7688,0,1.8786422792381704e-05,38,0
46,1,20956,9,13,2,4,0,4,1,15024,0,6.002750766702324e-06,38,1
38,4,70995,11,9,0,10,1,4,1,0,0,-1.3168528428577061e-05,38,0
20,4,215232,15,10,4,4,3,4,0,0,0,-5.639797726142536e-06,38,0
71,0,178295,7,12,2,0,0,4,1,0,0,5.980040116430776e-06,38,0
35,4,56201,15,10,2,5,0,4,1,0,0,1.2597459436007498e-05,25,0
62,4,98076,9,13,2,4,0,4,1,999,0,-7.221760962922216e-06,38,1
-999,4,351810,9,13,4,10,1,4,0,0,0,2.2398776163300404e-05,5,0
56,6,144351,11,9,2,14,0,4,1,0,0,1.75603804898353e-06,38,0
30,7,137613,12,14,2,10,0,1,1,0,0,4.205674025765627e-06,35,1
-999,4,54257,1,7,4,1,3,4,0,0,0,-1.2540734940601407e-05,38,0
18,6,230373,1,7,4,8,3,4,0,594,0,1.115476581802949e-05,38,1
35,4,98389,1,7,2,5,0,4,1,0,0,-4.4578417441772354e-06,38,0
21,4,184135,11,9,4,7,3,2,1,0,0,-7.4588283137472425e-06,38,0
46,6,140121,11,9,,3,3,4,1,0,0,-3.171929192133447e-06,38,0
33,6,24504,15,10,2,3,0,4,1,0,0,1.382777511645271e-05,38,0
27,4,129528,15,10,4,12,1,4,0,0,0,4.657427236995234e-06,38,0
36,4,415578,15,10,2,3,0,4,1,0,0,-8.890852363740881e-06,38,1
42,4,97142,5,4,2,14,0,4,1,0,0,-5.303789715470306e-06,38,0
35,4,201328,11,9,2,14,0,4,1,0,0,1.4095665749821314e-05,38,1
25,4,256620,9,13,5,4,1,4,1,0,0,-2.363810152121472e-06,38,0
47,1,96854,9,13,2,10,0,4,1,0,0,5.604125591073059e-06,38,1
44,7,141858,14,15,2,10,0,4,1,15024,0,8.051490356655069e-06,38,1
51,1,20795,11,9,2,14,0,4,1,7688,0,-3.4187876606119436e-05,38,1
53,4,95519,11,9,2,10,0,4,1,0,0,1.2643909480831052e-05,38,1
47,4,112791,11,9,,11,0,4,1,0,0,-8.523514875417286e-06,38,0
20,4,291407,1,7,4,6,3,2,1,0,0,-3.6058814997779324e-06,38,1
32,4,239659,15,10,5,7,4,2,0,0,0,1.5393193119485735e-05,38,0
28,4,183151,11,9,2,3,0,4,1,0,0,1.446924696251532e-05,38,0
58,0,97634,4,3,2,0,0,4,1,0,0,4.927799035415457e-06,38,0
52,4,143807,11,9,0,12,1,4,0,0,0,7.284389481147807e-06,38,0
35,4,186934,12,14,5,10,1,4,1,0,0,9.779617227766718e-06,38,1
30,4,170065,15,10,2,3,0,4,1,0,0,1.4301079444564714e-05,38,0
33,4,108328,15,10,4,1,1,4,0,6849,0,1.5574186071277713e-05,38,0
56,7,83696,9,13,5,10,1,4,0,999,0,1.0770223162012968e-06,0,1
21,4,204596,15,10,4,8,3,4,0,0,0,-7.37335058083743e-06,38,1
56,0,32604,15,10,,0,1,2,0,999,0,-2.5515271440363744e-06,38,0
56,4,193453,9,13,2,10,0,4,1,0,1902,1902.0000012720006,38,0
45,4,148995,9,13,2,3,0,4,1,999,0,-5.306737158074613e-07,38,1
20,4,85041,15,10,4,4,3,4,0,0,0,-1.0122219255450417e-05,38,0
62,2,140851,11,9,2,8,0,4,1,0,0,4.367941740511247e-06,38,1
24,4,196280,9,13,4,12,1,4,0,0,0,-1.5677876727629568e-05,38,0
52,1,38973,9,13,5,1,4,2,0,0,0,8.538747551620776e-07,38,1
23,4,39182,11,9,2,12,0,4,1,0,0,1.4950017250009346e-06,38,0
36,4,198841,12,14,2,4,0,4,1,999,0,1.152407352029494e-06,38,1
40,4,694812,15,10,4,3,1,4,1,0,0,8.512147993761584e-06,38,0
30,4,247444,15,10,,7,0,4,1,0,0,7.186060597791427e-06,26,1
41,4,294270,6,5,2,14,0,4,1,0,0,2.222678339488907e-05,38,0
59,4,195820,11,9,2,14,0,4,1,0,0,-5.177117838209478e-06,38,1
27,4,329426,12,14,4,4,1,4,1,0,0,2.793331644512541e-06,38,1
19,0,174871,15,10,4,0,3,4,1,0,0,2.15236772902594e-06,38,0
41,4,116103,15,10,4,4,1,4,1,0,0,1.6818636469082362e-06,38,0
27,4,206903,9,13,4,6,4,4,1,0,0,-1.2648542345545669e-05,38,0
-999,4,217577,11,9,6,7,4,4,0,0,0,-1.1834759093054731e-05,38,0
29,4,337693,4,3,4,8,3,4,0,0,0,6.466469974647651e-08,8,0
38,4,204501,9,13,2,4,0,4,1,999,0,-1.5758939181122006e-05,38,1
-999,4,169186,11,9,4,7,3,4,1,0,0,-3.3420535504066453e-06,38,0
48,4,109421,9,13,2,10,0,4,1,0,0,-6.475396004929517e-06,38,0
39,2,267893,7,12,2,3,0,2,1,7298,0,-2.9797743965861935e-06,38,1
40,4,200479,8,11,2,10,0,4,1,999,0,1.1323269556003437e-05,38,0
27,2,221317,1,7,2,3,0,4,1,0,0,-1.078335613075793e-05,25,0
59,6,132925,12,14,2,3,0,4,1,999,0,8.69799150559915e-06,38,1
31,0,283531,11,9,0,0,4,2,0,0,0,-5.71287690758806e-06,38,1
34,4,170769,11,9,2,1,0,4,1,0,0,-4.467527287209264e-06,38,1
47,5,186410,14,15,,8,1,4,1,0,0,4.655456559886942e-06,38,0
64,5,307786,3,2,2,12,0,4,1,0,0,-2.741485001225741e-06,38,0
29,4,380560,6,5,2,7,0,4,1,0,0,-8.92467767981082e-06,25,0
38,2,147258,11,9,4,14,1,4,1,0,0,-3.7027730438390082e-06,38,0
42,4,212894,9,13,2,12,0,4,1,0,1887,1886.9999822336633,38,1
-999,4,124356,9,13,2,12,0,4,1,0,0,3.8118451980032894e-06,38,1
53,4,98791,15,10,2,13,0,4,1,0,0,-3.1018500303731156e-05,38,0
35,4,216473,15,10,2,1,0,4,1,0,0,8.880195830034512e-06,38,1
-999,0,135339,9,13,,0,0,1,1,0,0,6.152619511052648e-06,3,1
38,4,107303,11,9,2,3,0,4,1,0,0,1.6014347941620492e-05,38,0
36,4,152744,9,13,0,12,2,1,0,0,0,2.1820771137221716e-05,34,1
34,6,100079,9,13,2,12,0,1,1,0,0,9.357709596591995e-06,18,1
24,4,117779,9,13,4,10,1,4,1,0,0,-6.274050333718488e-06,17,0
23,4,197613,15,10,,1,1,4,0,999,0,2.1726223853954214e-05,38,0
21,4,411068,15,10,4,1,3,4,0,0,0,-1.193933259844448e-05,38,0
47,4,192984,15,10,6,1,4,4,0,0,0,-1.9027036328420482e-05,38,0
59,4,66356,5,4,4,5,4,4,1,4865,0,1.8524639418421776e-05,38,1
33,1,137184,7,12,0,4,4,4,1,0,0,6.015581832740386e-06,38,1
63,6,231105,15,10,2,7,0,4,1,0,0,-1.8758175566131426e-05,38,0
18,2,146586,11,9,4,8,3,4,1,0,0,-1.3553592019449747e-05,38,1
32,4,32406,9,13,4,10,1,4,0,0,0,5.512850311008659e-06,38,0
33,4,578701,9,13,2,4,0,2,1,999,0,-8.699648385306728e-06,0,0
19,4,206777,11,9,,6,2,4,1,999,0,-7.261488959021734e-06,38,0
27,2,133495,11,9,4,10,3,4,1,999,0,1.9664224338200638e-05,38,0
40,4,34722,15,10,0,14,1,4,1,999,0,2.1481941152303663e-05,38,1
38,6,133299,7,12,,14,0,4,1,0,0,1.4676240385843169e-06,38,0
20,4,24967,11,9,4,5,3,4,1,0,0,-1.5049348775938795e-06,38,0
35,6,171968,11,9,5,14,1,4,1,0,0,9.024551786632989e-06,38,0
-999,4,412156,15,10,4,1,3,4,0,999,0,-5.61606621641451e-06,38,0
40,4,51290,12,14,2,10,0,4,1,999,0,-2.230525167376863e-05,38,1
34,4,198265,15,10,2,13,0,4,1,3103,0,-2.7615295432919382e-05,38,1
23,4,293565,0,6,,6,1,4,1,0,0,-7.359833737538192e-07,38,0
26,4,226288,9,13,4,1,1,4,1,0,0,8.81878590866028e-06,38,1
-999,5,110445,15,10,2,5,0,4,1,0,0,1.5999954586683464e-07,38,0
34,4,160634,15,10,2,3,0,4,1,0,0,8.09960768454651e-06,38,1
-999,4,174242,11,9,,3,0,4,1,0,0,9.098335846736631e-06,38,0
25,4,390316,6,5,2,3,0,4,1,0,0,1.3860406677078837e-05,25,0
18,4,298860,1,7,4,12,3,4,1,0,0,1.8626455075536777e-06,38,0
65,4,171584,9,13,4,4,1,4,1,0,0,2.7587531297232872e-06,38,0
-999,6,232664,9,13,4,4,3,4,0,0,0,-3.6799525275813043e-07,38,0
64,4,63676,0,6,2,8,0,2,1,0,0,-2.58402873649202e-06,38,0
68,4,170376,9,13,2,4,0,4,1,0,0,-1.572029961137767e-05,38,1
56,6,175964,15,10,0,8,1,4,0,0,0,1.1719840898608514e-05,38,0
68,1,422013,11,9,,10,1,4,0,999,3683,3682.9999961623976,38,1
35,4,105813,9,13,2,10,0,4,1,0,0,-4.41048325388686e-06,38,0
50,1,306707,11,9,4,1,4,2,0,999,0,-5.416179442659953e-06,38,0
45,4,177543,11,9,0,1,4,4,0,0,0,-1.3403878309313836e-05,38,0
43,4,320277,9,13,2,4,0,4,1,999,0,-8.554320604227429e-07,38,0
39,4,129495,15,10,5,1,4,2,0,0,0,5.164250019584303e-06,38,0
37,4,257042,11,9,0,3,4,4,1,1506,0,-7.052875133611912e-06,38,1
45,4,275995,9,13,2,13,0,4,1,0,0,1.0376011067368823e-05,38,1
20,0,86318,15,10,4,0,3,4,0,0,0,-3.6841135763220865e-06,38,0
36,4,280440,7,12,4,13,4,4,0,0,0,-1.5326541814836183e-05,38,0
26,4,371556,15,10,4,1,1,4,0,0,0,1.3736983757446715e-05,38,1
36,4,408229,9,13,4,10,1,4,0,0,0,1.984626752624151e-06,38,0
47,4,149337,9,13,4,1,1,4,1,0,0,8.63283212304358e-06,38,0
34,4,209297,11,9,4,7,1,2,1,999,2001,2001.0000088685965,38,1
-999,4,355802,15,10,6,12,4,4,0,0,0,-9.461098091515894e-06,38,0
32,4,165949,9,13,0,7,1,4,0,0,1590,1589.9999947808624,38,0
44,6,112507,4,3,2,3,0,4,1,0,0,1.0342860752568597e-05,38,0
25,4,462869,11,9,4,6,2,4,1,999,0,1.835217515220524e-05,25,0
35,4,413648,4,3,4,5,4,4,1,0,0,6.32864986796283e-07,38,0
34,4,29235,7,12,0,10,1,4,0,0,0,-6.271898774516904e-06,38,0
42,4,149823,15,10,2,3,0,4,1,0,0,1.6823361481439736e-05,38,0
47,4,39530,11,9,0,8,1,4,0,0,0,-6.266268706299048e-06,38,0
23,4,197387,11,9,4,3,3,4,1,0,0,3.2897052441488715e-06,25,0
56,2,255406,11,9,0,4,1,4,0,999,0,-4.27782865986394e-06,38,1
50,4,43764,10,16,2,10,0,4,1,999,0,2.6907277276027506e-06,38,1
-999,4,168322,11,9,2,14,0,4,1,0,0,-9.454521139458306e-06,38,0
46,4,278322,8,11,2,4,0,4,1,0,0,-3.7466097799792178e-06,38,1
47,4,115813,7,12,,1,4,4,0,0,0,-6.272972369618022e-06,38,0
38,6,184456,11,9,2,8,0,4,1,3464,0,6.622381922875238e-06,21,0
42,4,289636,11,9,2,14,0,4,1,0,0,1.632144507401057e-06,38,0
48,4,101684,11,9,2,12,0,4,1,0,0,8.802007511521492e-06,38,0
27,4,133425,11,9,4,4,1,4,0,0,0,-8.257599536026292e-06,38,0
40,4,349405,8,11,,10,5,4,0,0,0,-2.084509865473987e-06,38,0
-999,4,124076,10,16,2,10,5,4,0,99999,0,6.250315478853423e-06,38,0
75,6,165968,8,11,6,4,1,4,0,0,0,8.587001503172211e-06,38,0
39,4,185099,9,13,2,10,0,4,1,0,0,-1.4457841555753527e-05,38,1
46,1,268281,7,12,0,1,4,4,0,0,0,3.1779600729766158e-06,38,0
51,4,154949,11,9,,7,1,2,0,0,0,-8.132501920044102e-06,38,0
34,4,176711,11,9,0,8,3,4,1,0,0,9.093009614707126e-06,38,0
23,4,165064,15,10,2,12,0,4,1,0,0,1.8605049855575054e-05,38,1
32,4,213750,8,11,4,8,1,4,1,0,0,-2.611918145617506e-05,38,0
-999,6,77132,15,10,4,12,1,4,1,0,0,-6.559481525597864e-06,38,0
21,4,109667,15,10,4,8,3,4,1,999,0,2.6377074559918216e-06,38,0
36,4,162164,11,9,2,3,0,4,1,0,0,-3.8442529863135455e-08,38,0
40,4,219591,0,6,2,3,0,4,1,0,0,9.39650918167669e-06,38,0
20,0,327462,0,6,0,0,1,4,0,0,0,7.906441878402612e-07,38,0
68,4,236943,6,5,,5,1,2,1,0,0,-5.2974100316516165e-06,38,0
40,4,89226,9,13,2,12,0,4,1,0,0,-1.020331247209571e-05,38,1
20,4,124751,15,10,4,1,3,4,0,0,0,-1.1885341731008119e-05,38,0
48,2,144122,12,14,0,10,1,4,0,0,0,-7.42749800157504e-06,38,1
27,4,98769,9,13,4,12,1,4,1,0,0,-5.650979860562548e-06,38,0
57,1,170066,8,11,4,13,1,4,1,0,0,3.837523845411152e-06,38,0
54,5,162439,11,9,2,4,0,4,1,0,0,-1.5672692422573776e-06,38,1
47,4,22900,11,9,0,8,1,4,0,0,0,-6.50894004100935e-06,38,0
30,2,102130,15,10,2,3,0,4,1,0,0,-1.0093163028762563e-05,38,0
17,0,215743,1,7,4,0,3,4,1,0,0,-7.026283709296304e-06,38,0
35,4,381583,15,10,2,3,0,3,1,999,0,-5.640328138582191e-06,38,1
56,2,198277,2,8,4,6,1,4,1,0,0,-7.481257015707895e-06,38,1
20,4,243178,11,9,4,6,3,4,1,0,0,6.731127837738595e-06,38,0
38,2,177305,9,13,2,10,0,4,1,0,0,1.3680443838418434e-05,38,0
19,4,167149,15,10,4,12,3,4,0,0,0,-1.176062630178603e-05,38,0
24,4,270872,11,9,4,3,2,4,1,594,0,1.1192539187620017e-05,0,1
31,4,382368,15,10,4,1,1,4,1,0,0,6.932367381288703e-06,11,0
44,2,277144,9,13,4,10,3,4,1,999,0,1.7986862411700925e-06,38,0
21,7,145651,15,10,4,12,3,2,0,0,1602,1602.0000152666425,38,0
41,4,171351,15,10,2,3,0,4,1,0,0,-1.7026822734834826e-06,38,0
18,4,265099,1,7,4,8,3,4,0,0,0,4.018970740312723e-06,38,1
23,4,105617,6,5,4,14,3,4,1,0,0,1.2372381195715743e-06,38,0
-999,2,217689,15,10,2,8,0,0,1,0,0,4.935170722725892e-07,38,0
46,0,81136,8,11,0,0,4,4,1,0,0,4.58998647798951e-06,38,0
43,6,73883,9,13,0,12,4,4,1,0,0,4.6421810860825206e-07,38,0
31,4,339482,3,2,2,7,0,4,1,0,0,4.6611753511932645e-06,25,0
40,4,326232,15,10,0,14,4,4,1,0,0,-6.698200994261782e-06,38,1
27,4,106316,14,15,0,10,1,4,0,0,0,-6.385798514760365e-06,38,0
64,2,198728,15,10,4,14,4,4,1,0,0,-6.7435886643265825e-06,38,0
31,1,126501,8,11,4,10,3,4,1,0,0,-3.6479755115983884e-06,38,0
48,4,233802,12,14,,4,0,2,1,0,0,1.0132845537675758e-05,38,0
37,6,204501,9,13,2,12,0,4,1,0,0,-4.622048142238367e-06,2,1
28,4,208249,15,10,0,13,1,4,1,0,0,6.524608705524367e-06,38,0
42,4,188693,15,10,2,3,0,4,1,999,0,2.65446262965217e-06,38,0
60,5,93272,5,4,2,12,0,4,1,0,0,-4.414216332001971e-06,38,0
-999,4,159299,1,7,4,8,3,4,0,0,0,1.3091825362210298e-05,38,1
21,0,303588,15,10,4,0,3,4,0,0,0,7.361111784853063e-06,38,0
46,4,35136,0,6,0,1,3,2,1,0,0,1.7820893085116e-08,38,0
18,4,139576,11,9,4,1,3,4,0,0,0,-8.113858934781706e-07,38,1
-999,4,252355,11,9,4,8,1,4,1,0,0,9.372656065408131e-07,38,0
-999,6,83812,9,13,0,4,1,4,1,0,0,-1.5295376439877166e-05,38,1
36,4,89718,11,9,,12,0,4,1,0,0,-8.249611803149862e-06,38,0
-999,4,222810,8,11,0,4,1,4,0,0,0,4.625155036887168e-06,38,0
26,4,456618,11,9,4,8,1,4,1,0,0,-1.5829253068032096e-05,25,1
21,4,296158,0,6,2,8,0,4,1,0,0,-7.476245456126351e-06,38,0
-999,4,162140,11,9,0,3,1,4,1,0,2339,2338.9999960745567,38,1
28,4,36601,15,10,4,8,4,4,0,0,0,2.9036546414604333e-05,38,0
27,4,195337,15,10,4,7,1,4,0,0,0,6.737372492316452e-06,38,1
19,7,282721,15,10,4,8,1,2,1,0,0,1.097341825582322e-05,38,0
40,4,206049,15,10,2,14,0,4,1,0,0,-8.051472209367426e-06,38,0
19,4,223392,11,9,4,6,3,4,1,999,0,3.62055927540961e-06,38,0
40,4,27821,8,11,2,14,0,4,1,2829,0,-1.7601745085050793e-05,38,0
37,4,131827,11,9,4,3,4,4,1,0,0,-3.3061468593115224e-06,38,1
33,4,549413,15,10,,1,0,2,1,0,0,5.0536592792106365e-06,38,1
-999,4,69491,11,9,2,8,0,4,1,0,0,-1.4175778779272816e-05,38,1
44,2,193755,7,12,4,11,1,4,1,0,0,3.9313693988204195e-06,38,0
33,4,598802,15,10,0,1,4,2,0,0,0,4.760714340557564e-06,38,0
72,2,259762,11,9,2,4,0,4,1,2290,0,-6.025032339858361e-06,38,1
19,4,266255,11,9,4,12,3,4,0,0,0,-8.348047785078178e-06,38,0
-999,4,32954,8,11,0,10,1,4,0,0,0,-7.152417880981031e-06,38,0
40,4,291808,11,9,,11,1,2,0,0,0,-3.4694895269048564e-06,38,0
35,4,190728,11,9,0,10,4,4,0,0,0,-3.1677401916972766e-06,38,0
-999,4,59184,7,12,,1,1,4,1,0,0,5.096087502617996e-06,38,0
41,4,196456,12,14,4,10,1,4,0,0,0,-5.344025303179697e-06,38,0
59,4,147989,15,10,2,13,0,4,1,0,0,1.602126144462977e-05,38,1
50,4,195784,2,8,0,6,4,4,1,0,0,1.5948742742082153e-05,38,0
21,4,202214,7,12,4,1,1,4,0,0,0,2.36201286784067e-06,38,0
40,5,225165,11,9,,4,0,4,1,0,0,-3.446341050452305e-06,38,1
22,4,54825,11,9,,12,1,4,1,0,0,-5.3328129864780445e-06,38,0
43,4,188905,4,3,5,7,1,4,0,0,0,3.16758613881249e-06,25,0
17,4,132636,1,7,4,14,3,4,0,0,0,4.917148241690526e-06,38,0
42,2,228320,5,4,0,8,1,4,1,0,0,-2.010043673915953e-06,38,0
37,4,415500,15,10,2,7,0,2,1,0,0,-3.931295106967442e-06,38,1
19,4,254247,2,8,4,1,3,4,1,0,0,3.527433011001335e-06,0,0
43,4,255635,4,3,2,7,0,3,1,0,0,6.904149629940482e-07,25,0
46,4,96080,6,5,5,3,4,4,0,0,0,-5.721224805284094e-06,38,0
18,0,78181,11,9,4,0,3,4,0,0,0,1.1303952262772725e-06,38,0
50,2,339547,14,15,2,1,0,1,1,0,0,-6.052692516323414e-06,24,1
47,6,126500,5,4,2,12,0,4,1,0,0,-7.516586592725796e-06,32,0
31,4,511289,11,9,4,5,1,4,1,999,0,-4.9772117724860453e-08,38,0
33,4,159574,5,4,2,1,0,4,1,0,0,-5.746693545054587e-06,38,1
27,4,224105,11,9,2,7,0,4,1,7298,0,-7.329986227166923e-06,38,0
59,6,128105,11,9,,5,0,4,1,0,0,1.0457140216023327e-05,38,0
39,2,89508,11,9,2,3,0,4,1,0,0,-3.922052709611987e-06,38,1
29,4,370242,15,10,2,3,0,4,1,0,0,1.8433616653415865e-05,38,0
-999,4,67257,9,13,6,4,1,4,0,0,0,6.266389621956615e-06,38,0
24,4,62952,11,9,4,3,3,4,1,0,0,-8.20703389840794e-06,38,0
25,4,111058,15,10,4,1,1,4,1,999,1980,1980.000011597596,38,1
30,4,29235,15,10,4,1,2,4,0,0,0,-7.166194999700622e-06,38,1
52,7,101119,1,7,2,14,0,4,1,0,0,1.973347509253989e-05,38,0
51,1,140516,12,14,,10,0,4,1,0,0,2.2619306951339197e-06,38,1
30,4,159888,9,13,4,12,1,4,1,0,0,5.425674033036691e-06,38,0
19,0,45643,15,10,4,0,3,4,0,0,0,3.095280678124291e-07,38,0
23,4,166371,15,10,4,13,3,4,1,0,0,2.6588258459896114e-06,38,1
37,7,160910,10,16,2,10,0,4,1,0,0,-2.291096764956169e-06,38,0
25,7,257064,15,10,,1,0,2,1,0,0,-9.258083596915648e-06,38,0
49,6,181307,14,15,2,10,0,4,1,15024,0,3.3967508372073398e-06,38,1
30,4,83253,11,9,2,10,0,4,1,0,0,1.0247993658525706e-05,38,0
40,4,128700,15,10,0,1,4,4,0,0,0,-1.1906423406230779e-05,38,1
20,4,243010,11,9,4,7,2,3,1,0,0,1.540473823675857e-05,38,1
35,6,37778,8,11,2,5,0,4,1,3103,0,6.011371911866729e-06,38,0
-999,4,132320,9,13,4,4,3,4,1,0,0,-4.369081798358278e-06,38,0
32,4,234755,11,9,5,3,4,2,1,0,0,-4.547776361186857e-06,38,1
35,4,142616,11,9,5,8,3,2,0,0,0,1.8641624376481395e-05,38,0
20,4,148509,11,9,4,8,1,4,0,0,0,9.387247016836515e-06,38,0
29,7,240738,11,9,,3,0,4,1,999,0,1.1400511859215477e-05,38,1
25,4,32276,11,9,4,3,3,4,1,0,0,-2.5106172037398413e-06,38,0
50,2,163921,5,4,2,14,0,4,1,0,0,5.555158816147858e-06,38,0
24,4,464103,11,9,4,1,1,4,1,0,0,3.493786125907083e-06,38,0
-999,0,271346,9,13,,0,0,4,1,15024,0,-1.7465024619941042e-06,38,1
-999,2,327825,11,9,0,11,3,4,0,0,0,1.0925711177097336e-06,38,0
37,4,267085,15,10,,1,0,4,1,0,0,1.1100511748216576e-05,38,1
50,4,266945,11,9,2,7,5,4,0,3137,0,1.599591543315416e-05,8,0
20,4,234663,11,9,4,6,3,4,1,0,0,-2.5149671481485364e-06,38,1
49,6,189123,11,9,2,3,0,4,1,5013,0,-1.3130562544181579e-05,38,0
55,4,104996,5,4,2,14,0,4,1,0,0,1.643592931401713e-05,38,0
61,4,101265,2,8,6,7,4,4,0,0,0,1.6561579229130225e-05,21,0
22,4,184975,11,9,3,8,3,4,0,0,0,4.003874815487296e-06,38,0
-999,4,246965,7,12,4,1,1,4,1,0,0,1.792630962474847e-05,38,0
43,4,227065,11,9,4,10,1,4,1,4650,0,3.2761532515713203e-06,38,0
39,4,301867,9,13,0,1,1,1,0,0,0,-9.090588977102659e-06,29,0
21,4,185948,15,10,4,12,3,4,1,0,0,-1.312129938083906e-05,38,0
52,5,134854,11,9,,4,0,4,1,0,0,-1.3216882533545907e-05,38,1
30,4,281030,8,11,2,12,0,4,1,4064,0,4.5568249456004136e-08,38,0
-999,4,126701,9,13,,1,4,4,1,9562,0,-4.662456513443391e-06,38,0
50,6,95949,9,13,2,3,0,4,1,0,0,-5.78855619788445e-06,38,0
51,6,88528,7,12,0,4,4,4,0,0,0,-1.0690662541074e-06,38,0
47,4,24723,0,6,,4,1,0,0,0,0,8.579713465292551e-06,38,0
49,0,171411,6,5,0,0,1,4,1,999,0,-5.470082766076155e-06,38,0
45,4,184581,11,9,2,7,0,4,1,0,0,-7.153934557238701e-06,38,0
48,1,100067,15,10,,8,4,2,0,0,0,-4.8101065840268315e-06,38,0
36,4,182863,9,13,2,4,0,4,1,0,0,9.20925479448138e-06,38,1
20,3,462294,15,10,4,0,3,2,1,0,0,-7.001788813411436e-07,38,0
61,4,85434,11,9,,14,0,4,1,999,0,2.79907724349316e-06,38,0
72,4,158092,9,13,,12,1,4,1,0,0,1.553023541831068e-05,38,0
19,4,104844,15,10,4,12,3,4,0,0,0,2.843273245447892e-05,38,0
54,5,304570,9,13,2,7,0,1,1,7688,0,6.4038741562245125e-06,0,1
47,0,89806,15,10,0,0,1,0,0,0,0,5.413566606536869e-06,38,0
-999,4,106183,11,9,0,8,4,0,0,6849,0,-1.1845270426183053e-05,38,1
